record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,ZSYT,ZS,I,IYT,1,10850,RW23,N37384736,E120574747,2310,N37401178,E120591711,1024,,1017,0000,300,W0080,49,00154,,,,,S,Simulation application continuation,U  N,,,56380,2405,SEEUP ZSYTZSIIYT 1   110850RW23 N37384736E1205747472310N37401178E1205917111024 10170000300W00804900154                     ,SEEUP ZSYTZSIIYT 1   2S    U  N                    22300Y                              140                                 
S,EEU,P,ZSYW,ZS,I,IZX,1,11170,RW02,N29213160,E120021544,0240,N29195670,E120014451,1250,,1132,0000,300,W0050,49,00285,,,,,S,Simulation application continuation,U  N,,,56536,1712,SEEUP ZSYWZSIIZX 1   111170RW02 N29213160E1200215440240N29195670E1200144511250 11320000300W00504900285                     ,SEEUP ZSYWZSIIZX 1   2S    U  N                    01830Y                              140                                 
S,EEU,P,ZSZS,ZS,I,IPT,1,10875,RW18,N29551811,E122215279,1790,N29563825,E122214923,0919,,1027,0000,300,W0040,49,00023,,,,,S,Simulation application continuation,U  N,,,56793,1809,SEEUP ZSZSZSIIPT 1   110875RW18 N29551811E1222152791790N29563825E1222149230919 10270000300W00404900023                     ,SEEUP ZSZSZSIIPT 1   2S    U  N                    17500Y                              140                                 
S,EEU,P,ZSZS,ZS,I,IZS,1,11050,RW36,N29565710,E122214285,3590,N29554082,E122215499,0919,,1024,0000,300,W0040,55,00033,,,,,S,Simulation application continuation,U  N,,,56795,1809,SEEUP ZSZSZSIIZS 1   111050RW36 N29565710E1222142853590N29554082E1222154990919 10240000300W00405500033                     ,SEEUP ZSZSZSIIZS 1   2S    U  N                    35500Y                              140                                 
S,EEU,P,ZUCK,ZU,I,IBY,1,10875,RW03R,N29451132,E106404480,0200,N29432429,E106401212,1066,,1040,0000,300,W0030,53,01342,,,,,S,Simulation application continuation,U  N,,,57846,2413,SEEUP ZUCKZUIIBY 1   110875RW03RN29451132E1064044800200N29432429E1064012121066 10400000300W00305301342                     ,SEEUP ZUCKZUIIBY 1   2S    U  N                    01700Y                              140                                 
S,EEU,P,ZUCK,ZU,I,ICO,2,11050,RW21R,N29424269,E106393817,2000,N29443924,E106402347,0935,,0978,0000,300,W0030,54,01364,,,,,S,Simulation application continuation,U  N,,,57848,2413,SEEUP ZUCKZUIICO 2   111050RW21RN29424269E1063938172000N29443924E1064023470935 09780000300W00305401364                     ,SEEUP ZUCKZUIICO 2   2S    U  N                    19700Y                              140                                 
S,EEU,P,ZUCK,ZU,I,IJC,1,10890,RW02R,N29441701,E106390804,0200,N29423166,E106383627,0853,,1020,0000,300,W0030,49,01364,,,,,S,Simulation application continuation,U  N,,,57850,2413,SEEUP ZUCKZUIIJC 1   110890RW02RN29441701E1063908040200N29423166E1063836270853 10200000300W00304901364                     ,SEEUP ZUCKZUIIJC 1   2S    U  N                    01700Y                              140                                 
S,EEU,P,ZUCK,ZU,I,IMW,1,11010,RW20L,N29420886,E106382367,2000,N29435213,E106390402,0853,,0997,0000,300,W0030,49,01364,,,,,S,Simulation application continuation,U  N,,,57852,2413,SEEUP ZUCKZUIIMW 1   111010RW20LN29420886E1063823672000N29435213E1063904020853 09970000300W00304901364                     ,SEEUP ZUCKZUIIMW 1   2S    U  N                    19700Y                              140                                 
S,EEU,P,ZUCK,ZU,I,IOS,1,10810,RW20R,N29421212,E106381002,2000,N29434822,E106384791,0689,,0932,0000,300,W0030,49,01364,,,,,S,Simulation application continuation,U  N,,,57854,2413,SEEUP ZUCKZUIIOS 1   110810RW20RN29421212E1063810022000N29434822E1063847910689 09320000300W00304901364                     ,SEEUP ZUCKZUIIOS 1   2S    U  N                    19700Y                              140                                 
S,EEU,P,ZUCK,ZU,I,IQT,1,10850,RW03L,N29445849,E106402553,0200,N29430016,E106394893,0935,,1030,0000,300,W0030,49,01364,,,,,S,Simulation application continuation,U  N,,,57856,2413,SEEUP ZUCKZUIIQT 1   110850RW03LN29445849E1064025530200N29430016E1063948930935 10300000300W00304901364                     ,SEEUP ZUCKZUIIQT 1   2S    U  N                    01700Y                              140                                 
