record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,G,EPOK,RW08,02592,0820,N54351354,E018305214,-0600,00132,0000,40,098,,,S,Simulation application continuation,,,,17682,2111,SEEUP EPOKEPGRW08    1025920820 N54351354E018305214-0600          00132000040098      0197                                 ,SEEUP EPOKEPGRW08    2S                            08800Y        L00132                                                    
S,EEU,P,G,EPOK,RW13,08202,1300,N54351594,E018301368,-0098,00144,0000,50,197,,,S,Simulation application continuation,,,,17684,2111,SEEUP EPOKEPGRW13    1082021300 N54351594E018301368-0098          00144000050197      0000                                 ,SEEUP EPOKEPGRW13    2S                            13600Y        L00144                                                    
S,EEU,P,G,EPOK,RW26,02592,2620,N54351432,E018313611,+0600,00114,0000,40,098,,,S,Simulation application continuation,,,,17686,2111,SEEUP EPOKEPGRW26    1025922620 N54351432E018313611+0600          00114000040098      0197                                 ,SEEUP EPOKEPGRW26    2S                            26800Y        L00114                                                    
S,EEU,P,G,EPOK,RW31,08202,3100,N54341746,E018314980,+0098,00136,0000,50,197,IOW,,S,Simulation application continuation,,,,17688,2111,SEEUP EPOKEPGRW31    1082023100 N54341746E018314980+0098          00136000050197 IOW  0525                                 ,SEEUP EPOKEPGRW31    2S                            31600Y        L00136                                                    
S,EEU,P,G,EPPG,RW10L,03904,1010,N52141200,E016135700,,00292,0000,40,098,,,S,Simulation application continuation,,,,17722,2409,SEEUP EPPGEPGRW10L   1039041010 N52141200E016135700               00292000040098      0000                                 ,SEEUP EPPGEPGRW10L   2S                            10600Y        L00292                                                    
S,EEU,P,G,EPPG,RW28R,03904,2810,N52140100,E016145800,,00324,0000,40,098,,,S,Simulation application continuation,,,,17724,2409,SEEUP EPPGEPGRW28R   1039042810 N52140100E016145800               00324000040098      0000                                 ,SEEUP EPPGEPGRW28R   2S                            28600Y        L00324                                                    
S,EEU,P,G,EPPI,RW03,07874,0340,N53093900,E016420100,,00268,0000,50,197,,,S,Simulation application continuation,,,,17730,1609,SEEUP EPPIEPGRW03    1078740340 N53093900E016420100               00268000050197      0000                                 ,SEEUP EPPIEPGRW03    2S                            03800Y        L00268                                                    
S,EEU,P,G,EPPI,RW21,07874,2140,N53104200,E016431500,,00279,0000,50,197,,,S,Simulation application continuation,,,,17732,1609,SEEUP EPPIEPGRW21    1078742140 N53104200E016431500               00279000050197      0000                                 ,SEEUP EPPIEPGRW21    2S                            21800Y        L00279                                                    
S,EEU,P,G,EPPO,RW10,08215,1020,N52252985,E016482162,,00309,0000,50,164,,,S,Simulation application continuation,,,,18068,2505,SEEUP EPPOEPGRW10    1082151020 N52252985E016482162         +0129200309000050164      0000                                 ,SEEUP EPPOEPGRW10    2S                            10753Y        L00309                                                    
S,EEU,P,G,EPPO,RW28,08215,2820,N52250543,E016502794,,00289,0000,50,164,POZ,,S,Simulation application continuation,,,,18070,2505,SEEUP EPPOEPGRW28    1082152820 N52250543E016502794         +0123200289000050164 POZ  0000                                 ,SEEUP EPPOEPGRW28    2S                            28756Y        T00300                                                    
S,EEU,P,G,EPPR,RW09,03825,0940,N54145484,E018395652,,00017,0000,40,148,,,S,Simulation application continuation,,,,18109,1805,SEEUP EPPREPGRW09    1038250940 N54145484E018395652               00017000040148      0000                                 ,SEEUP EPPREPGRW09    2S                            10000Y        L00017                                                    
S,EEU,P,G,EPPR,RW27,03825,2740,N54144860,E018405992,+0200,00010,0000,40,148,,,S,Simulation application continuation,,,,18111,1805,SEEUP EPPREPGRW27    1038252740 N54144860E018405992+0200          00010000040148      0000                                 ,SEEUP EPPREPGRW27    2S                            28000Y        L00010                                                    
S,EEU,P,G,EPPT,RW03L,03117,0270,N51224410,E019410563,,00667,0000,40,059,,,S,Simulation application continuation,,,,18120,2510,SEEUP EPPTEPGRW03L   1031170270 N51224410E019410563               00667000040059      0000                                 ,SEEUP EPPTEPGRW03L   2S                            03300Y        T00667                                                    
S,EEU,P,G,EPPT,RW21R,03117,2070,N51231033,E019413170,,00671,0000,40,059,,,S,Simulation application continuation,,,,18122,2510,SEEUP EPPTEPGRW21R   1031172070 N51231033E019413170               00671000040059      0000                                 ,SEEUP EPPTEPGRW21R   2S                            21300Y        T00671                                                    
S,EEU,P,G,EPPW,RW10L,08947,1020,N52230944,E017494338,+0200,00367,0000,50,098,,,S,Simulation application continuation,,,,18235,2208,SEEUP EPPWEPGRW10L   1089471020 N52230944E017494338+0200          00367000050098      0000                                 ,SEEUP EPPWEPGRW10L   2S                            10700Y        L00367                                                    
S,EEU,P,G,EPPW,RW10R,11529,1020,N52230161,E017493899,+0200,00364,0000,56,197,IPDZ,,S,Simulation application continuation,,,,18237,2107,SEEUP EPPWEPGRW10R   1115291020 N52230161E017493899+0200          00364000056197 IPDZ 0000                                 ,SEEUP EPPWEPGRW10R   2S                            10700Y        L00364                                                    
S,EEU,P,G,EPPW,RW28L,11529,2820,N52222765,E017523626,-0200,00382,0000,54,197,IPW,,S,Simulation application continuation,,,,18239,2103,SEEUP EPPWEPGRW28L   1115292820 N52222765E017523626-0200          00382000054197 IPW  0000                                 ,SEEUP EPPWEPGRW28L   2S                            28700Y        L00382                                                    
S,EEU,P,G,EPPW,RW28R,08947,2820,N52224310,E017520095,-0200,00385,0000,50,098,,,S,Simulation application continuation,,,,18241,2003,SEEUP EPPWEPGRW28R   1089472820 N52224310E017520095-0200          00385000050098      0000                                 ,SEEUP EPPWEPGRW28R   2S                            28700Y        L00385                                                    
S,EEU,P,G,EPRA,RW07,08202,0680,N51231315,E021120206,,00621,0673,50,148,,,S,Simulation application continuation,,,,18393,2412,SEEUP EPRAEPGRW07    1082020680 N51231315E021120206         +0223000621067350148      0000                                 ,SEEUP EPRAEPGRW07    2S                            07505Y        L00621                                                    
S,EEU,P,G,EPRA,RW25,08202,2480,N51233230,E021135680,,00602,0000,54,148,IRDM,,S,Simulation application continuation,,,,18395,2412,SEEUP EPRAEPGRW25    1082022480 N51233230E021135680         +0217400602000054148 IRDM 0669                                 ,SEEUP EPRAEPGRW25    2S                            25505Y        T00607                                                    
S,EEU,P,G,EPRJ,RW08R,02953,0830,N50061500,E022022700,,00651,0000,40,098,,,S,Simulation application continuation,,,,18429,2410,SEEUP EPRJEPGRW08R   1029530830 N50061500E022022700               00651000040098      0000                                 ,SEEUP EPRJEPGRW08R   2S                            08900Y        L00651                                                    
S,EEU,P,G,EPRJ,RW26L,02953,2630,N50061500,E022031200,,00644,0000,40,098,,,S,Simulation application continuation,,,,18431,2410,SEEUP EPRJEPGRW26L   1029532630 N50061500E022031200               00644000040098      0000                                 ,SEEUP EPRJEPGRW26L   2S                            26900Y        L00644                                                    
S,EEU,P,G,EPRU,RW08,05906,0770,N50530100,E019112000,,00859,0000,40,197,,,S,Simulation application continuation,,,,18441,1707,SEEUP EPRUEPGRW08    1059060770 N50530100E019112000               00859000040197      0000                                 ,SEEUP EPRUEPGRW08    2S                            08200Y        A00859                                                    
S,EEU,P,G,EPRU,RW26,05906,2570,N50530800,E019125100,,00859,0000,40,197,,,S,Simulation application continuation,,,,18443,1707,SEEUP EPRUEPGRW26    1059062570 N50530800E019125100               00859000040197      0000                                 ,SEEUP EPRUEPGRW26    2S                            26200Y        A00859                                                    
S,EEU,P,G,EPRZ,RW09,10499,0840,N50063667,E022000553,,00688,0000,50,148,,,S,Simulation application continuation,,,,18658,2507,SEEUP EPRZEPGRW09    1104990840 N50063667E022000553         +0244600688000050148      0000                                 ,SEEUP EPRZEPGRW09    2S                            09116Y        T00691                                                    
S,EEU,P,G,EPRZ,RW27,10499,2640,N50063454,E022024617,,00670,0000,52,148,RZW,,S,Simulation application continuation,,,,18660,2507,SEEUP EPRZEPGRW27    1104992640 N50063454E022024617         +0238800670000052148 RZW  0000                                 ,SEEUP EPRZEPGRW27    2S                            27120Y        T00683                                                    
S,EEU,P,G,EPSC,RW13,08202,1260,N53353150,E014531653,,00120,0000,50,197,,,S,Simulation application continuation,,,,18785,2409,SEEUP EPSCEPGRW13    1082021260 N53353150E014531653         +0071500120000050197      0000                                 ,SEEUP EPSCEPGRW13    2S                            13087Y        T00133                                                    
S,EEU,P,G,EPSC,RW31,08202,3060,N53343857,E014545927,,00156,0000,50,197,SZC,,S,Simulation application continuation,,,,18787,2409,SEEUP EPSCEPGRW31    1082023060 N53343857E014545927         +0082600156000050197 SZC  0000                                 ,SEEUP EPSCEPGRW31    2S                            31090Y        L00156                                                    
S,EEU,P,G,EPSN,RW11,08202,1060,N53474050,E015483099,-0100,00392,0000,50,197,,,S,Simulation application continuation,,,,18851,1609,SEEUP EPSNEPGRW11    1082021060 N53474050E015483099-0100          00392000050197      0492                                 ,SEEUP EPSNEPGRW11    2S                            11100Y        L00392                                                    
S,EEU,P,G,EPSN,RW29,08202,2860,N53471195,E015503801,+0100,00379,0000,50,197,ISN,,S,Simulation application continuation,,,,18853,1712,SEEUP EPSNEPGRW29    1082022860 N53471195E015503801+0100          00379000050197 ISN  0492                                 ,SEEUP EPSNEPGRW29    2S                            29100Y        T00381                                                    
S,EEU,P,G,EPSU,RW08L,04331,0750,N54042400,E022530100,,00588,0000,40,098,,,S,Simulation application continuation,,,,18872,2508,SEEUP EPSUEPGRW08L   1043310750 N54042400E022530100               00588000040098      0000                                 ,SEEUP EPSUEPGRW08L   2S                            08200Y        A00588                                                    
S,EEU,P,G,EPSU,RW26R,04331,2550,N54042900,E022541300,,00588,0000,40,098,,,S,Simulation application continuation,,,,18874,2508,SEEUP EPSUEPGRW26R   1043312550 N54042900E022541300               00588000040098      0000                                 ,SEEUP EPSUEPGRW26R   2S                            26200Y        A00588                                                    
S,EEU,P,G,EPSY,RW01,08202,0130,N53281636,E020555422,,00440,0000,53,148,SZY,,S,Simulation application continuation,,,,18984,2409,SEEUP EPSYEPGRW01    1082020130 N53281636E020555422         +0164200440000053148 SZY  0000                                 ,SEEUP EPSYEPGRW01    2S                            01900Y        L00440                                                    
S,EEU,P,G,EPSY,RW19,08202,1930,N53293307,E020563717,,00465,0000,50,148,,,S,Simulation application continuation,,,,18986,2409,SEEUP EPSYEPGRW19    1082021930 N53293307E020563717         +0171800465000050148      0000                                 ,SEEUP EPSYEPGRW19    2S                            19900Y        T00465                                                    
S,EEU,P,G,EPTM,RW11,06562,1100,N51351820,E020050292,,00604,0000,50,197,,,S,Simulation application continuation,,,,19057,2007,SEEUP EPTMEPGRW11    1065621100 N51351820E020050292         +0218200604000050197      0000                                 ,SEEUP EPTMEPGRW11    2S                            11600Y        L00604                                                    
S,EEU,P,G,EPTM,RW29,06562,2900,N51345029,E020063663,,00601,0000,50,197,,,S,Simulation application continuation,,,,19059,1611,SEEUP EPTMEPGRW29    1065622900 N51345029E020063663         +0217300601000050197      0000                                 ,SEEUP EPTMEPGRW29    2S                            29600Y        L00601                                                    
S,EEU,P,G,EPTO,RW10R,04163,0980,N53015000,E018321600,,00164,0000,40,187,,,S,Simulation application continuation,,,,19070,2308,SEEUP EPTOEPGRW10R   1041630980 N53015000E018321600               00164000040187      0000                                 ,SEEUP EPTOEPGRW10R   2S                            10400Y        A00164                                                    
