record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,ils_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,D,,LKPR,LK,,PH,LK,11115,IT N,,,PH,N50061526,E014134923,,01237,0,,218,WGE,RUZYNE,S,Simulation application continuation,UN,E0050,01237,73189,2211,SEEUD LKPRLK PH    LK111115 IT N                   PH  N50061526E014134923     012370  218WGERUZYNE                        ,SEEUD LKPRLK PH    LK2S    UN                                             E005001237                                       
S,EEU,D,,LKPR,LK,,PR,LK,10910,IT N,,,PR,N50065603,E014160513,,01198,0,,128,WGE,RUZYNE,S,Simulation application continuation,UN,E0050,01198,73191,2211,SEEUD LKPRLK PR    LK110910 IT N                   PR  N50065603E014160513     011980  128WGERUZYNE                        ,SEEUD LKPRLK PR    LK2S    UN                                             E005001198                                       
S,EEU,D,,LKTB,LK,,BO,LK,11150,IT N,,,BO,N49085525,E016422741,,00785,0,,144,WGE,TURANY,S,Simulation application continuation,UN,E0054,00785,73193,2106,SEEUD LKTBLK BO    LK111150 IT N                   BO  N49085525E016422741     007850  144WGETURANY                        ,SEEUD LKTBLK BO    LK2S    UN                                             E005400785                                       
S,EEU,D,,LKVO,LK,,VO,LK,11075,IT N,,,VO,N50125771,E014243099,,01080,0,,266,WGE,VODOCHODY,S,Simulation application continuation,UN,E0051,01080,73195,1913,SEEUD LKVOLK VO    LK111075 IT N                   VO  N50125771E014243099     010800  266WGEVODOCHODY                     ,SEEUD LKVOLK VO    LK2S    UN                                             E005101080                                       
S,EEU,D,,LRAR,LR,,IAD,LR,11070,IT N,,,IAD,N46103820,E021160670,,00400,0,,120,WGE,ARAD,S,Simulation application continuation,UU,E0059,00400,73197,1502,SEEUD LRARLR IAD   LR111070 IT N                   IAD N46103820E021160670     004000  120WGEARAD                          ,SEEUD LRARLR IAD   LR2S    UU                                             E005900400                                       
S,EEU,D,,LRBC,LR,,IBC,LR,11070,IT N,,,IBC,N46304820,E026544280,,00700,0,,116,WGE,GEORGE ENESCU,S,Simulation application continuation,UN,E0068,00700,73199,2509,SEEUD LRBCLR IBC   LR111070 IT N                   IBC N46304820E026544280     007000  116WGEGEORGE ENESCU                 ,SEEUD LRBCLR IBC   LR2S    UN                                             E006800700                                       
S,EEU,D,,LRBM,LR,,IBM,LR,10930,IT N,,,IBM,N47393070,E023271100,,00600,0,,141,WGE,MARAMURES,S,Simulation application continuation,UU,E0065,00600,73201,1904,SEEUD LRBMLR IBM   LR110930 IT N                   IBM N47393070E023271100     006000  141WGEMARAMURES                     ,SEEUD LRBMLR IBM   LR2S    UU                                             E006500600                                       
S,EEU,D,,LRBS,LR,,IBN,LR,11050,IT N,,,IBN,N44302670,E026070240,,00300,0,,217,WGE,BANEASA-AUREL VLAICU,S,Simulation application continuation,UU,E0063,00300,73203,1312,SEEUD LRBSLR IBN   LR111050 IT N                   IBN N44302670E026070240     003000  217WGEBANEASA-AUREL VLAICU          ,SEEUD LRBSLR IBN   LR2S    UU                                             E006300300                                       
S,EEU,D,,LRBS,LR,,IBS,LR,10950,IT N,,,IBS,N44300590,E026051980,,00300,0,,158,WGE,BANEASA-AUREL-VLAICU,S,Simulation application continuation,UU,E0063,00300,73205,1312,SEEUD LRBSLR IBS   LR110950 IT N                   IBS N44300590E026051980     003000  158WGEBANEASA-AUREL-VLAICU          ,SEEUD LRBSLR IBS   LR2S    UU                                             E006300300                                       
S,EEU,D,,LRBV,LR,,IBV,LR,11010,IT N,,,IBV,N45425420,E025315060,,01800,0,,123,WGE,BRASOV-GHIMBAV,S,Simulation application continuation,UN,E0065,01800,73207,2306,SEEUD LRBVLR IBV   LR111010 IT N                   IBV N45425420E025315060     018000  123WGEBRASOV-GHIMBAV                ,SEEUD LRBVLR IBV   LR2S    UN                                             E006501800                                       
S,EEU,D,,LRCK,LR,,ICK,LR,11030,IT N,,,ICK,N44205700,E028291840,,00300,0,,104,WGE,M. KOGALNICEANU,S,Simulation application continuation,UN,E0066,00300,73209,2103,SEEUD LRCKLR ICK   LR111030 IT N                   ICK N44205700E028291840     003000  104WGEM. KOGALNICEANU               ,SEEUD LRCKLR ICK   LR2S    UN                                             E006600300                                       
S,EEU,D,,LRCL,LR,,ICX,LR,11190,IT N,,,ICX,N46471760,E023413490,,01100,0,,413,WGE,AVRAM IANCU,S,Simulation application continuation,UU,E0064,01100,73211,1503,SEEUD LRCLLR ICX   LR111190 IT N                   ICX N46471760E023413490     011000  413WGEAVRAM IANCU                   ,SEEUD LRCLLR ICX   LR2S    UU                                             E006401100                                       
S,EEU,D,,LRCV,LR,,ICV,LR,10870,IT N,,,ICV,N44190990,E023540130,,00600,0,,173,WGE,CRAIOVA,S,Simulation application continuation,UN,E0060,00600,73213,2404,SEEUD LRCVLR ICV   LR110870 IT N                   ICV N44190990E023540130     006000  173WGECRAIOVA                       ,SEEUD LRCVLR ICV   LR2S    UN                                             E006000600                                       
S,EEU,D,,LRIA,LR,,IIS,LR,10910,IT N,,,IIS,N47110910,E027365020,,00500,0,,133,WGE,IASI,S,Simulation application continuation,UU,E0071,00500,73215,1501,SEEUD LRIALR IIS   LR110910 IT N                   IIS N47110910E027365020     005000  133WGEIASI                          ,SEEUD LRIALR IIS   LR2S    UU                                             E007100500                                       
S,EEU,D,,LROD,LR,,IOD,LR,10950,IT N,,,IOD,N47014930,E021541990,,00500,0,,101,WGE,ORADEA,S,Simulation application continuation,UN,E0061,00500,73217,2509,SEEUD LRODLR IOD   LR110950 IT N                   IOD N47014930E021541990     005000  101WGEORADEA                        ,SEEUD LRODLR IOD   LR2S    UN                                             E006100500                                       
S,EEU,D,,LROP,LR,,ILL,LR,11090,IT N,,,ILL,N44344090,E026051590,,00400,0,,215,WGE,OTOPENI,S,Simulation application continuation,UN,E0063,00400,73219,1805,SEEUD LROPLR ILL   LR111090 IT N                   ILL N44344090E026051590     004000  215WGEOTOPENI                       ,SEEUD LROPLR ILL   LR2S    UN                                             E006300400                                       
S,EEU,D,,LROP,LR,,IOE,LR,10910,IT N,,,IOE,N44335960,E026065890,,00400,0,,169,WGE,OTOPENI,S,Simulation application continuation,UN,E0063,00400,73221,1109,SEEUD LROPLR IOE   LR110910 IT N                   IOE N44335960E026065890     004000  169WGEOTOPENI                       ,SEEUD LROPLR IOE   LR2S    UN                                             E006300400                                       
S,EEU,D,,LROP,LR,,IOP,LR,11030,IT N,,,IOP,N44334970,E026045280,,00400,0,,104,WGE,OTOPENI,S,Simulation application continuation,UN,E0063,00400,73223,1109,SEEUD LROPLR IOP   LR111030 IT N                   IOP N44334970E026045280     004000  104WGEOTOPENI                       ,SEEUD LROPLR IOP   LR2S    UN                                             E006300400                                       
S,EEU,D,,LROP,LR,,IRR,LR,11070,IT N,,,IRR,N44345050,E026072580,,00400,0,,112,WGE,OTOPENI,S,Simulation application continuation,UN,E0063,00400,73225,1213,SEEUD LROPLR IRR   LR111070 IT N                   IRR N44345050E026072580     004000  112WGEOTOPENI                       ,SEEUD LROPLR IRR   LR2S    UN                                             E006300400                                       
S,EEU,D,,LRSB,LR,,ISB,LR,11070,IT N,,,ISB,N45470430,E024055460,,01500,0,,112,WGE,SIBIU,S,Simulation application continuation,UN,E0063,01500,73227,1612,SEEUD LRSBLR ISB   LR111070 IT N                   ISB N45470430E024055460     015000  112WGESIBIU                         ,SEEUD LRSBLR ISB   LR2S    UN                                             E006301500                                       
S,EEU,D,,LRSM,LR,,ISM,LR,11095,IT N,,,ISM,N47424090,E022532370,,00400,0,,223,WGE,SATU MARE,S,Simulation application continuation,UU,E0064,00400,73229,1809,SEEUD LRSMLR ISM   LR111095 IT N                   ISM N47424090E022532370     004000  223WGESATU MARE                     ,SEEUD LRSMLR ISM   LR2S    UU                                             E006400400                                       
S,EEU,D,,LRSV,LR,,ISV,LR,11010,IT N,,,ISV,N47405340,E026211780,,01400,0,,123,WGE,STEFAN CEL MARE,S,Simulation application continuation,UU,E0070,01400,73231,1607,SEEUD LRSVLR ISV   LR111010 IT N                   ISV N47405340E026211780     014000  123WGESTEFAN CEL MARE               ,SEEUD LRSVLR ISV   LR2S    UU                                             E007001400                                       
S,EEU,D,,LRTC,LR,,ITC,LR,11070,IT N,,,ITC,N45032350,E028430510,,00200,0,,114,WGE,DELTA DUNARII,S,Simulation application continuation,UN,E0068,00200,73233,1913,SEEUD LRTCLR ITC   LR111070 IT N                   ITC N45032350E028430510     002000  114WGEDELTA DUNARII                 ,SEEUD LRTCLR ITC   LR2S    UN                                             E006800200                                       
S,EEU,D,,LRTM,LR,,ITM,LR,10990,IT N,,,ITM,N46275420,E024241640,,01000,0,,189,WGE,TRANSILVANIA-TARGU MURES,S,Simulation application continuation,UN,E0064,01000,73235,1612,SEEUD LRTMLR ITM   LR110990 IT N                   ITM N46275420E024241640     010000  189WGETRANSILVANIA-TARGU MURES      ,SEEUD LRTMLR ITM   LR2S    UN                                             E006401000                                       
S,EEU,D,,LRTR,LR,,ITR,LR,10930,IT N,,,ITR,N45481630,E021211590,,00400,0,,141,WGE,TRAIAN VUIA,S,Simulation application continuation,UU,E0058,00400,73237,1908,SEEUD LRTRLR ITR   LR110930 IT N                   ITR N45481630E021211590     004000  141WGETRAIAN VUIA                   ,SEEUD LRTRLR ITR   LR2S    UU                                             E005800400                                       
S,EEU,D,,LRTR,LR,,ITS,LR,11090,IT N,,,ITS,N45485500,E021191540,,00300,0,,215,WGE,TRAIAN VUIA,S,Simulation application continuation,UU,E0058,00300,73239,1908,SEEUD LRTRLR ITS   LR111090 IT N                   ITS N45485500E021191540     003000  215WGETRAIAN VUIA                   ,SEEUD LRTRLR ITS   LR2S    UU                                             E005800300                                       
S,EEU,D,,LUKK,LU,,ILD,LU,10990,IT N,,,ILD,N46553800,E028570440,,00300,0,,189,WGE,CHISINAU,S,Simulation application continuation,UN,E0072,00300,73241,2013,SEEUD LUKKLU ILD   LU110990 IT N                   ILD N46553800E028570440     003000  189WGECHISINAU                      ,SEEUD LUKKLU ILD   LU2S    UN                                             E007200300                                       
S,EEU,D,,LUKK,LU,,IRG,LU,11030,IT N,,,IRG,N46553510,E028544330,,00400,0,,156,WGE,CHISINAU,S,Simulation application continuation,UN,E0072,00400,73243,2013,SEEUD LUKKLU IRG   LU111030 IT N                   IRG N46553510E028544330     004000  156WGECHISINAU                      ,SEEUD LUKKLU IRG   LU2S    UN                                             E007200400                                       
S,EEU,D,,LZIB,LZ,,OB,LZ,11070,IT N,,,OB,N48093700,E017135130,,00443,0,,203,WGE,M.R. STEFANIK,S,Simulation application continuation,UU,E0054,00443,73245,2304,SEEUD LZIBLZ OB    LZ111070 IT N                   OB  N48093700E017135130     004430  203WGEM.R. STEFANIK                 ,SEEUD LZIBLZ OB    LZ2S    UU                                             E005400443                                       
S,EEU,D,,LZIB,LZ,,OKR,LZ,10830,IT N,,,OKR,N48103550,E017132980,,00443,0,,217,WGE,M.R. STEFANIK,S,Simulation application continuation,UN,E0054,00443,73247,2304,SEEUD LZIBLZ OKR   LZ110830 IT N                   OKR N48103550E017132980     004430  217WGEM.R. STEFANIK                 ,SEEUD LZIBLZ OKR   LZ2S    UN                                             E005400443                                       
S,EEU,D,,LZKZ,LZ,,KE,LZ,10950,IT N,,,KE,N48390860,E021140720,,00764,0,,101,WGE,KOSICE,S,Simulation application continuation,UN,E0063,00764,73249,2311,SEEUD LZKZLZ KE    LZ110950 IT N                   KE  N48390860E021140720     007640  101WGEKOSICE                        ,SEEUD LZKZLZ KE    LZ2S    UN                                             E006300764                                       
S,EEU,D,,LZMC,LZ,,RP,LZ,11155,IT N,,,RP,N48243730,E017071330,,00687,0,,196,WGE,MALACKY,S,Simulation application continuation,UN,E0054,00687,73251,2310,SEEUD LZMCLZ RP    LZ111155 IT N                   RP  N48243730E017071330     006870  196WGEMALACKY                       ,SEEUD LZMCLZ RP    LZ2S    UN                                             E005400687                                       
S,EEU,D,,LZPP,LZ,,CN,LZ,10930,IT N,,,CN,N48370710,E017494020,,00561,0,,146,WGE,PIESTANY,S,Simulation application continuation,UN,E0056,00561,73253,2210,SEEUD LZPPLZ CN    LZ110930 IT N                   CN  N48370710E017494020     005610  146WGEPIESTANY                      ,SEEUD LZPPLZ CN    LZ2S    UN                                             E005600561                                       
S,EEU,D,,LZSL,LZ,,FS,LZ,10870,IT N,,,FS,N48374650,E019075440,,01032,0,,233,WGE,SLIAC,S,Simulation application continuation,UN,E0059,01032,73255,2310,SEEUD LZSLLZ FS    LZ110870 IT N                   FS  N48374650E019075440     010320  233WGESLIAC                         ,SEEUD LZSLLZ FS    LZ2S    UN                                             E005901032                                       
S,EEU,D,,LZZI,LZ,,ZNA,LZ,10815,IT N,,,ZNA,N49135210,E018363600,,01066,0,,191,WGE,ZILINA,S,Simulation application continuation,UN,E0059,01066,73257,2210,SEEUD LZZILZ ZNA   LZ110815 IT N                   ZNA N49135210E018363600     010660  191WGEZILINA                        ,SEEUD LZZILZ ZNA   LZ2S    UN                                             E005901066                                       
S,EEU,D,,UAAA,UA,,IAA,UA,11130,ITDN,,,IAA,N43221070,E077040160,,02200,0,02,254,WGE,ALMATY,S,Simulation application continuation,UU,E0052,02200,73259,1912,SEEUD UAAAUA IAA   UA111130 ITDN                   IAA N43221070E077040160     02200002254WGEALMATY                        ,SEEUD UAAAUA IAA   UA2S    UU                                             E005202200                                       
S,EEU,D,,UAAA,UA,,IAL,UA,10810,ITDN,,,IAL,N43213850,E077033590,,02300,0,02,462,WGE,ALMATY,S,Simulation application continuation,UU,E0052,02300,73261,1912,SEEUD UAAAUA IAL   UA110810 ITDN                   IAL N43213850E077033590     02300002462WGEALMATY                        ,SEEUD UAAAUA IAL   UA2S    UU                                             E005202300                                       
S,EEU,D,,UAAA,UA,,ILM,UA,11030,ITDN,,,ILM,N43203090,E077011770,,02200,0,02,336,WGE,ALMATY,S,Simulation application continuation,UU,E0052,02200,73263,2405,SEEUD UAAAUA ILM   UA111030 ITDN                   ILM N43203090E077011770     02200002336WGEALMATY                        ,SEEUD UAAAUA ILM   UA2S    UU                                             E005202200                                       
