record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,sim_cont_appl_code,sim_cont_appl_label,cont#3_appl_code,cont#3_appl_label,cont#4_appl_code,cont#4_appl_label,cont#5_appl_code,cont#5_appl_label,primary_1_123,sim_cont_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123
S,EEU,P,,ZSQZ,ZS,V,APP,0119175,,V,1,,N,A,,N24475400,E118351800,W0050,00021,N,,,,,,,,,,00,,,,,JINJIANG,,,,,,,,,SEEUP ZSQZZSVAPP0119175 V1   NA N24475400E118351800W005000021N                          00        JINJIANG                 ,SEEUP ZSQZZSVAPP0119175 V2 N  BY ATC                                                                                       ,,,
S,EEU,P,,ZSQZ,ZS,V,APP,0120025,,V,1,S,N,A,,N24475400,E118351800,W0050,00021,N,,,,,,,,,,00,,,,,JINJIANG,,,,,,,,,SEEUP ZSQZZSVAPP0120025 V1 S NA N24475400E118351800W005000021N                          00        JINJIANG                 ,SEEUP ZSQZZSVAPP0120025 V2 N  BY ATC                                                                                       ,,,
S,EEU,P,,ZSQZ,ZS,V,ATI,0126825,T,V,0,,N,A,,N24475400,E118351800,W0050,00021,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP ZSQZZSVATI0126825TV0   NA N24475400E118351800W005000021Y                          00                                 ,,,,
S,EEU,P,,ZSQZ,ZS,V,GND,0121625,,V,1,,N,A,,N24475400,E118351800,W0050,00021,N,,,,,,,,,,00,,,,,JINJIANG,,,,,,,,,SEEUP ZSQZZSVGND0121625 V1   NA N24475400E118351800W005000021N                          00        JINJIANG                 ,SEEUP ZSQZZSVGND0121625 V2 N  BY ATC                                                                                       ,,,
S,EEU,P,,ZSQZ,ZS,V,TWR,0118050,,V,0,,N,A,,N24475400,E118351800,W0050,00021,Y,,,,,,,,,,00,,,,,JINJIANG,,,,,,,,,SEEUP ZSQZZSVTWR0118050 V0   NA N24475400E118351800W005000021Y                          00        JINJIANG                 ,,,,
S,EEU,P,,ZSQZ,ZS,V,TWR,0130000,,V,0,S,N,A,,N24475400,E118351800,W0050,00021,Y,,,,,,,,,,00,,,,,JINJIANG,,,,,,,,,SEEUP ZSQZZSVTWR0130000 V0 S NA N24475400E118351800W005000021Y                          00        JINJIANG                 ,,,,
S,EEU,P,,ZSSH,ZS,V,ATI,0126425,T,V,1,,N,A,,N33472400,E119072400,W0050,00034,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP ZSSHZSVATI0126425TV1   NA N33472400E119072400W005000034N                          00                                 ,SEEUP ZSSHZSVATI0126425TV2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,
S,EEU,P,,ZSSH,ZS,V,OPS,0129050,,V,1,,N,A,,N33472400,E119072400,W0050,00034,N,,,,,,,,,,00,,,,,HUAIAN OPERATION CENTER,,,,,,,,,SEEUP ZSSHZSVOPS0129050 V1   NA N33472400E119072400W005000034N                          00        HUAIAN OPERATION CENTER  ,SEEUP ZSSHZSVOPS0129050 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,
S,EEU,P,,ZSSH,ZS,V,TWR,0130000,,V,1,S,N,A,,N33472400,E119072400,W0050,00034,N,,,,,,,,,,00,,,,,HUAIAN,,,,,,,,,SEEUP ZSSHZSVTWR0130000 V1 S NA N33472400E119072400W005000034N                          00        HUAIAN                   ,SEEUP ZSSHZSVTWR0130000 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,
S,EEU,P,,ZSSH,ZS,V,TWR,0130350,,V,1,,N,A,,N33472400,E119072400,W0050,00034,N,,,,,,,,,,00,,,,,HUAIAN,,,,,,,,,SEEUP ZSSHZSVTWR0130350 V1   NA N33472400E119072400W005000034N                          00        HUAIAN                   ,SEEUP ZSSHZSVTWR0130350 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,
S,EEU,P,,ZSSS,ZS,V,APP,0119075,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0119075 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0119075 V2 AP11                                                                                            ,SEEUP ZSSSZSVAPP0119075 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0119200,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0119200 V1 S RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,"SEEUP ZSSSZSVAPP0119200 V2 APP03, APP04                                                                                    ",SEEUP ZSSSZSVAPP0119200 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0119750,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0119750 V1 S RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,"SEEUP ZSSSZSVAPP0119750 V2 APP01, APP07, APP14                                                                             ",SEEUP ZSSSZSVAPP0119750 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0119975,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0119975 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0119975 V2 APP12                                                                                           ,SEEUP ZSSSZSVAPP0119975 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0120300,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0120300 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0120300 V2 AP01                                                                                            ,SEEUP ZSSSZSVAPP0120300 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0120650,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0120650 V1 S RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,"SEEUP ZSSSZSVAPP0120650 V2 APP06, APP10, APP12                                                                             ",SEEUP ZSSSZSVAPP0120650 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0120825,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0120825 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0120825 V2 APP13                                                                                           ,SEEUP ZSSSZSVAPP0120825 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0121100,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0121100 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0121100 V2 AP07                                                                                            ,SEEUP ZSSSZSVAPP0121100 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0121375,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0121375 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0121375 V2 AP09                                                                                            ,SEEUP ZSSSZSVAPP0121375 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0123800,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0123800 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0123800 V2 AP04                                                                                            ,SEEUP ZSSSZSVAPP0123800 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0124050,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0124050 V1 S RA N31114800E121200600W006000010Y                          00        SHANGHAI                 ,"SEEUP ZSSSZSVAPP0124050 V2 APP02, APP08                                                                                    ",,,
S,EEU,P,,ZSSS,ZS,V,APP,0124725,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0124725 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0124725 V2 APP14                                                                                           ,SEEUP ZSSSZSVAPP0124725 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0124875,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0124875 V1 S RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0124875 V2 APP13                                                                                           ,SEEUP ZSSSZSVAPP0124875 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0125400,,V,1,,R,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0125400 V1   RA N31114800E121200600W006000010Y                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0125400 V2 AP02                                                                                            ,,,
S,EEU,P,,ZSSS,ZS,V,APP,0125625,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0125625 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0125625 V2 AP10                                                                                            ,SEEUP ZSSSZSVAPP0125625 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0125850,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0125850 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0125850 V2 AP03                                                                                            ,SEEUP ZSSSZSVAPP0125850 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0126300,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0126300 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0126300 V2 AP06                                                                                            ,SEEUP ZSSSZSVAPP0126300 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0126650,,V,1,,R,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0126650 V1   RA N31114800E121200600W006000010Y                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0126650 V2 AP05                                                                                            ,,,
S,EEU,P,,ZSSS,ZS,V,APP,0127750,,V,1,,R,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0127750 V1   RA N31114800E121200600W006000010N                          00        SHANGHAI                 ,SEEUP ZSSSZSVAPP0127750 V2 AP08                                                                                            ,SEEUP ZSSSZSVAPP0127750 V3 N  BY ATC                                                                                       ,,
S,EEU,P,,ZSSS,ZS,V,APP,0128050,,V,1,S,R,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,SHANGHAI,,,,,,,,,SEEUP ZSSSZSVAPP0128050 V1 S RA N31114800E121200600W006000010Y                          00        SHANGHAI                 ,"SEEUP ZSSSZSVAPP0128050 V2 APP05, APP09, APP11                                                                             ",,,
S,EEU,P,,ZSSS,ZS,V,ATI,0131450,T,V,0,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP ZSSSZSVATI0131450TV0   NA N31114800E121200600W006000010Y                          00                                 ,,,,
S,EEU,P,,ZSSS,ZS,V,ATI,0132250,T,V,0,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP ZSSSZSVATI0132250TV0   NA N31114800E121200600W006000010Y                          00                                 ,,,,
S,EEU,P,,ZSSS,ZS,V,CLD,0121550,,V,1,S,N,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVCLD0121550 V1 S NA N31114800E121200600W006000010N                          00        HONGQIAO                 ,SEEUP ZSSSZSVCLD0121550 V2 T  1700001200                                                                                   ,,,
S,EEU,P,,ZSSS,ZS,V,CLD,0121750,,V,1,,N,A,,N31114800,E121200600,W0060,00010,N,,,,,,,,,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVCLD0121750 V1   NA N31114800E121200600W006000010N                          00        HONGQIAO                 ,SEEUP ZSSSZSVCLD0121750 V2 T  1700001200                                                                                   ,,,
S,EEU,P,,ZSSS,ZS,V,GND,0121575,,V,0,S,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVGND0121575 V0 S NA N31114800E121200600W006000010Y                          00        HONGQIAO                 ,,,,
S,EEU,P,,ZSSS,ZS,V,GND,0121600,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVGND0121600 V1   NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVGND0121600 V2 E                                                                                               ,,,
S,EEU,P,,ZSSS,ZS,V,GND,0121900,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVGND0121900 V1   NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVGND0121900 V2 W                                                                                               ,,,
S,EEU,P,,ZSSS,ZS,V,OPS,0130750,,V,0,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,PUJIANG,,,,,,,,,SEEUP ZSSSZSVOPS0130750 V0   NA N31114800E121200600W006000010Y                          00        PUJIANG                  ,,,,
S,EEU,P,,ZSSS,ZS,V,RMP,0121550,,V,0,S,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,HONGQIAO APRON,,,,,,,,,SEEUP ZSSSZSVRMP0121550 V0 S NA N31114800E121200600W006000010Y                          00        HONGQIAO APRON           ,,,,
S,EEU,P,,ZSSS,ZS,V,RMP,0121675,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,HONGQIAO APRON,,,,,,,,,SEEUP ZSSSZSVRMP0121675 V1   NA N31114800E121200600W006000010Y                          00        HONGQIAO APRON           ,SEEUP ZSSSZSVRMP0121675 V2 EAST                                                                                            ,,,
S,EEU,P,,ZSSS,ZS,V,RMP,0121950,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,,,,,,00,,,,,HONGQIAO APRON,,,,,,,,,SEEUP ZSSSZSVRMP0121950 V1   NA N31114800E121200600W006000010Y                          00        HONGQIAO APRON           ,SEEUP ZSSSZSVRMP0121950 V2 WEST                                                                                            ,,,
S,EEU,P,,ZSSS,ZS,V,TWR,0118100,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVTWR0118100 V1   NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVTWR0118100 V2 E                                                                                               ,,,
S,EEU,P,,ZSSS,ZS,V,TWR,0118250,,V,1,S,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVTWR0118250 V1 S NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVTWR0118250 V2 W                                                                                               ,,,
S,EEU,P,,ZSSS,ZS,V,TWR,0118650,,V,1,,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVTWR0118650 V1   NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVTWR0118650 V2 W                                                                                               ,,,
S,EEU,P,,ZSSS,ZS,V,TWR,0124300,,V,1,S,N,A,,N31114800,E121200600,W0060,00010,Y,,,,,ZSSS,ZS,P,A,,00,,,,,HONGQIAO,,,,,,,,,SEEUP ZSSSZSVTWR0124300 V1 S NA N31114800E121200600W006000010Y                 ZSSSZSPA 00        HONGQIAO                 ,SEEUP ZSSSZSVTWR0124300 V2 E                                                                                               ,,,
S,EEU,P,,ZSTX,ZS,V,TWR,0123575,,V,0,S,N,A,,N29440600,E118151800,W0050,00440,Y,,,,,,,,,,00,,,,,HUANGSHAN,,,,,,,,,SEEUP ZSTXZSVTWR0123575 V0 S NA N29440600E118151800W005000440Y                          00        HUANGSHAN                ,,,,
S,EEU,P,,ZSTX,ZS,V,TWR,0124300,,V,0,,N,A,,N29440600,E118151800,W0050,00440,Y,,,,,,,,,,00,,,,,HUANGSHAN,,,,,,,,,SEEUP ZSTXZSVTWR0124300 V0   NA N29440600E118151800W005000440Y                          00        HUANGSHAN                ,,,,
