record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,LAM,P,TFFR,TF,I,PP,1,11030,RW12,N16154430,W061305660,1160,N16155770,W061323070,0810,,0927,0000,320,W0150,50,00005,,,,,SLAMP TFFRTFIPP  1   111030RW12 N16154430W0613056601160N16155770W0613230700810 09270000320W01505000005                     ,S,Simulation application continuation,SLAMP TFFRTFIPP  1   2S    U  Y                    10100N                              140                                 ,3,"localizer_width,glide_slope_elevation,primary_1_123"
S,MES,P,LTAC,LT,I,IAKR,2,10890,RW03L,N40083880,E033003160,0300,N40071400,E032590450,0753,,0972,0000,300,E0060,50,03150,,,,,SMESP LTACLTIIAKR2   110890RW03LN40083880E0330031600300N40071400E0325904500753 09720000300E00605003150                     ,S,Simulation application continuation,SMESP LTACLTIIAKR2   2S    U  N                    03600N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAC,LT,I,IANK,3,11030,RW03C,N40083680,E033004070,0300,N40070010,E032590290,1008,,0911,0000,300,E0060,51,03150,,,,,SMESP LTACLTIIANK3   111030RW03CN40083680E0330040700300N40070010E0325902901008 09110000300E00605103150                     ,S,Simulation application continuation,SMESP LTACLTIIANK3   2S    U  N                    03600N                              140                                 ,4,"runway_identifier,localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAC,LT,I,IEBG,1,10830,RW21R,N40065080,E032584860,2100,N40082650,E033001350,1654,,1094,0000,300,E0060,50,03166,,,,,SMESP LTACLTIIEBG1   110830RW21RN40065080E0325848602100N40082650E0330013501654 10940000300E00605003166                     ,S,Simulation application continuation,SMESP LTACLTIIEBG1   2S    U  N                    21600N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAC,LT,I,IESB,1,10810,RW21C,N40064050,E032584980,2100,N40082300,E033002200,1268,,0972,0000,300,E0060,50,03169,,,,,SMESP LTACLTIIESB1   110810RW21CN40064050E0325849802100N40082300E0330022001268 09720000300E00605003169                     ,S,Simulation application continuation,SMESP LTACLTIIESB1   2S    U  N                    21600N                              140                                 ,4,"runway_identifier,localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAF,LT,I,IADA,1,10870,RW05,N36592640,E035174130,0470,N36583240,E035161820,0703,,1033,0000,300,E0060,55,00075,,,,,SMESP LTAFLTIIADA1   110870RW05 N36592640E0351741300470N36583240E0351618200703 10330000300E00605500075                     ,S,Simulation application continuation,SMESP LTAFLTIIADA1   2S    U  N                    05300N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAI,LT,I,IALY,2,10810,RW36R,N36545040,E030484240,0010,N36530020,E030483210,0971,,0947,0000,300,E0060,54,00177,,,,,SMESP LTAILTIIALY2   110810RW36RN36545040E0304842400010N36530020E0304832100971 09470000300E00605400177                     ,S,Simulation application continuation,SMESP LTAILTIIALY2   2S    U  N                    00700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTAI,LT,I,IATY,1,10870,RW18C,N36525590,E030472470,1810,N36544620,E030473530,1058,,1008,0000,300,E0060,54,00190,,,,,SMESP LTAILTIIATY1   110870RW18CN36525590E0304724701810N36544620E0304735301058 10080000300E00605400190                     ,S,Simulation application continuation,SMESP LTAILTIIATY1   2S    U  N                    18700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTAI,LT,I,IAYT,1,11030,RW36C,N36550910,E030474290,0010,N36531750,E030472340,1336,,1094,0000,300,E0060,55,00203,,,,,SMESP LTAILTIIAYT1   111030RW36CN36550910E0304742900010N36531750E0304723401336 10940000300E00605500203                     ,S,Simulation application continuation,SMESP LTAILTIIAYT1   2S    U  N                    00700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTAI,LT,I,ILRA,1,10975,RW18L,N36524070,E030482450,1810,N36543010,E030484470,1072,,1033,0000,300,E0060,55,00190,,,,,SMESP LTAILTIILRA1   110975RW18LN36524070E0304824501810N36543010E0304844701072 10330000300E00605500190                     ,S,Simulation application continuation,SMESP LTAILTIILRA1   2S    U  N                    18700N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTAN,LT,I,IKNY,1,10890,RW01L,N37595200,E032335960,0110,N37580620,E032331480,1439,,1154,0000,300,E0060,51,03376,,,,,SMESP LTANLTIIKNY1   110890RW01LN37595200E0323359600110N37580620E0323314801439 11540000300E00605103376                     ,S,Simulation application continuation,SMESP LTANLTIIKNY1   2S    U  N                    01700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTAW,LT,I,ITKA,1,10855,RW06,N40194780,E036243030,0640,N40192120,E036224010,0947,,0851,0500,350,E0070,55,01842,,,,,SMESP LTAWLTIITKA1   110855RW06 N40194780E0362430300640N40192120E0362240100947 08510500350E00705501842                     ,S,Simulation application continuation,SMESP LTAWLTIITKA1   2S    U  U                    07100N                              140                                 ,3,"station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTAZ,LT,I,ITZK,1,11070,RW11,N38455260,E034330940,1110,N38464030,E034312190,0868,,0911,0000,300,E0060,55,03077,,,,,SMESP LTAZLTIITZK1   111070RW11 N38455260E0343309401110N38464030E0343121900868 09110000300E00605503077                     ,S,Simulation application continuation,SMESP LTAZLTIITZK1   2S    U  N                    11720Y                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTBA,LT,I,IATA,1,11190,RW23,N40575390,E028483060,2330,N40583170,E028500210,0481,,0972,0000,320,E0060,57,00135,,,,,SMESP LTBALTIIATA1   111190RW23 N40575390E0284830602330N40583170E0285002100481 09720000320E00605700135                     ,S,Simulation application continuation,SMESP LTBALTIIATA1   2S    U  U                    23900N                              140                                 ,4,"localizer_width,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTBA,LT,I,IIST,3,11030,RW05,N40584320,E028501720,0520,N40580110,E028485620,0632,,1154,0000,300,E0060,57,00141,,,,,SMESP LTBALTIIIST3   111030RW05 N40584320E0285017200520N40580110E0284856200632 11540000300E00605700141                     ,S,Simulation application continuation,SMESP LTBALTIIIST3   2S    U  U                    05800N                              140                                 ,5,"localizer_bearing,localizer_width,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTBJ,LT,I,IIMR,1,10850,RW16L,N38163510,E027094250,1610,N38181200,E027090860,0670,,1154,0000,310,E0060,55,00404,,,,,SMESP LTBJLTIIIMR1   110850RW16LN38163510E0270942501610N38181200E0270908600670 11540000310E00605500404                     ,S,Simulation application continuation,SMESP LTBJLTIIIMR1   2S    U  N                    16700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTBJ,LT,I,IMEN,2,11030,RW34R,N38183350,E027090670,3410,N38164980,E027093290,1014,,0972,0000,300,E0060,50,00367,,,,,SMESP LTBJLTIIMEN2   111030RW34RN38183350E0270906703410N38164980E0270932901014 09720000300E00605000367                     ,S,Simulation application continuation,SMESP LTBJLTIIMEN2   2S    U  N                    34700N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTBY,LT,I,IESR,1,11030,RW09,N39483250,E030322180,0870,N39483330,E030301740,0967,,1094,0000,300,E0060,54,02599,,,,,SMESP LTBYLTIIESR1   111030RW09 N39483250E0303221800870N39483330E0303017400967 10940000300E00605402599                     ,S,Simulation application continuation,SMESP LTBYLTIIESR1   2S    U  N                    09300N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTCD,LT,I,IEZC,0,10890,RW28,N39425970,E039302920,2840,,,0763,,,0000,,E0070,,,,,,,SMESP LTCDLTIIEZC0   110890RW28 N39425970E0393029202840                   0763     0000   E0070                            ,S,Simulation application continuation,SMESP LTCDLTIIEZC0   2S    U  N                    29100N                                                                  ,3,"station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTCO,LT,I,IAGR,1,10815,RW16,N39383600,E043014890,1580,N39400860,E043012120,0811,,1033,0000,300,E0070,55,05392,,,,,SMESP LTCOLTIIAGR1   110815RW16 N39383600E0430148901580N39400860E0430121200811 10330000300E00705505392                     ,S,Simulation application continuation,SMESP LTCOLTIIAGR1   2S    U  N                    16500N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTCR,LT,I,IMRD,1,10890,RW03,N37140270,E040383100,0330,N37125720,E040373380,0819,,0972,0000,300,E0060,55,01673,,,,,SMESP LTCRLTIIMRD1   110890RW03 N37140270E0403831000330N37125720E0403733800819 09720000300E00605501673                     ,S,Simulation application continuation,SMESP LTCRLTIIMRD1   2S    U  N                    03900N                              140                                 ,3,"station_declination,primary_1_123,cont#2_1_123"
S,MES,P,LTCU,LT,I,IBIN,1,10835,RW11,N38511520,E040362590,1150,N38515410,E040351130,0447,,0912,0000,350,E0060,55,03474,,,,,SMESP LTCULTIIBIN1   110835RW11 N38511520E0403625901150N38515410E0403511300447 09120000350E00605503474                     ,S,Simulation application continuation,SMESP LTCULTIIBIN1   2S    U  N                    12100N                              140                                 ,3,"localizer_bearing,primary_1_123,cont#2_1_123"
S,MES,P,LTDB,LT,I,ICKR,1,10835,RW03R,N36542600,E035045930,0260,N36524890,E035035100,0842,,1034,0000,300,E0060,53,00016,,,,,SMESP LTDBLTIICKR1   110835RW03RN36542600E0350459300260N36524890E0350351000842 10340000300E00605300016                     ,S,Simulation application continuation,SMESP LTDBLTIICKR1   2S    U  U                    03200N                              140                                 ,2,"glide_slope_elevation,primary_1_123"
S,MES,P,LTDB,LT,I,ICKU,1,10855,RW21L,N36523550,E035033520,2060,N36540750,E035045060,0774,,1123,0000,300,E0060,54,00025,,,,,SMESP LTDBLTIICKU1   110855RW21LN36523550E0350335202060N36540750E0350450600774 11230000300E00605400025                     ,S,Simulation application continuation,SMESP LTDBLTIICKU1   2S    U  U                    21200N                              140                                 ,2,"glide_slope_elevation,primary_1_123"
S,MES,P,LTFA,LT,I,IKLC,1,11015,RW17,N38300120,E026584410,1710,N38314220,E026583860,1341,,0972,0000,300,E0050,50,00013,,,,,SMESP LTFALTIIKLC1   111015RW17 N38300120E0265844101710N38314220E0265838601341 09720000300E00505000013                     ,S,Simulation application continuation,SMESP LTFALTIIKLC1   2S    U  N                    17553Y                              140                                 ,2,"station_declination,primary_1_123"
S,MES,P,LTFJ,LT,I,ISAB,1,10990,RW06L,N40541710,E029193380,0580,N40533410,E029174690,0251,,0790,0000,350,E0060,55,00312,,,,,SMESP LTFJLTIISAB1   110990RW06LN40541710E0291933800580N40533410E0291746900251 07900000350E00605500312                     ,S,Simulation application continuation,SMESP LTFJLTIISAB1   2S    U  U                    06400N                              140                                 ,4,"localizer_bearing,localizer_width,station_declination,primary_1_123"
S,MES,P,LTFJ,LT,I,ISBH,1,11090,RW24R,N40532950,E029172460,2380,N40540730,E029192130,0937,,1033,0000,350,E0060,56,00318,,,,,SMESP LTFJLTIISBH1   111090RW24RN40532950E0291724602380N40540730E0291921300937 10330000350E00605600318                     ,S,Simulation application continuation,SMESP LTFJLTIISBH1   2S    U  U                    24400N                              140                                 ,5,"localizer_bearing,localizer_width,station_declination,glide_slope_height_lthr,primary_1_123"
S,MES,P,LTFJ,LT,I,ISGB,1,10935,RW24L,N40530100,E029175720,2380,N40534750,E029201530,1035,,1033,0000,350,E0060,55,00318,,,,,SMESP LTFJLTIISGB1   110935RW24LN40530100E0291757202380N40534750E0292015301035 10330000350E00605500318                     ,S,Simulation application continuation,SMESP LTFJLTIISGB1   2S    U  U                    24400N                              140                                 ,5,"localizer_bearing,localizer_position_reference,localizer_width,station_declination,primary_1_123"
S,MES,P,LTFJ,LT,I,ISGN,2,11015,RW06R,N40540000,E029203750,0580,N40530650,E029182390,1034,,1033,0000,300,E0060,55,00285,,,,,SMESP LTFJLTIISGN2   111015RW06RN40540000E0292037500580N40530650E0291823901034 10330000300E00605500285                     ,S,Simulation application continuation,SMESP LTFJLTIISGN2   2S    U  U                    06400N                              140                                 ,5,"localizer_bearing,localizer_position_reference,localizer_width,station_declination,primary_1_123"
S,MES,P,LTFM,LT,I,IUCA,3,10855,RW34L,N41180530,E028422410,3530,N41160510,E028422130,1046,,1215,0000,300,E0060,55,00328,,,,,SMESP LTFMLTIIUCA3   110855RW34LN41180530E0284224103530N41160510E0284221301046 12150000300E00605500328                     ,S,Simulation application continuation,SMESP LTFMLTIIUCA3   2S    U  N                    35900N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTFM,LT,I,IUCB,3,11035,RW16R,N41154310,E028422690,1730,N41174630,E028421930,1048,,0851,0000,300,E0060,55,00240,,,,,SMESP LTFMLTIIUCB3   111035RW16RN41154310E0284226901730N41174630E0284219301048 08510000300E00605500240                     ,S,Simulation application continuation,SMESP LTFMLTIIUCB3   2S    U  N                    17900N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,MES,P,LTFM,LT,I,IUCC,3,11135,RW36,N41173360,E028452210,3530,N41155530,E028452910,1048,,1154,0000,300,E0060,55,00315,,,,,SMESP LTFMLTIIUCC3   111135RW36 N41173360E0284522103530N41155530E0284529101048 11540000300E00605500315                     ,S,Simulation application continuation,SMESP LTFMLTIIUCC3   2S    U  N                    35900N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
