record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,USA,P,G,KPAH,RW05,06500,0446,N37031252,W088465333,,00410,0000,56,150,IPAH,,SUSAP KPAHK5GRW05    1065000446 N37031252W088465333         +0096700410000056150 IPAH 0000                                 ,S,Simulation application continuation,SUSAP KPAHK5GRW05    2S                            04369N        T00410                                                    ,3,"lthr_elev_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPAH,RW32,05499,3204,N37031790,W088455708,,00409,0000,58,150,,,SUSAP KPAHK5GRW32    1054993204 N37031790W088455708         +0096400409000058150      0000                                 ,S,Simulation application continuation,SUSAP KPAHK5GRW32    2S                            31944N        T00409                                                    ,3,"lthr_elev_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPDC,RW14,05000,1400,N43012101,W091074450,,00651,0000,45,075,,,SUSAP KPDCK5GRW14    1050001400 N43012101W091074450         +0166700651000045075      0000                                 ,S,Simulation application continuation,SUSAP KPDCK5GRW14    2S                            14001N        T00655                                                    ,1,primary_1_123
S,USA,P,G,KPIA,RW13,10104,1285,N40402240,W089424472,,00632,0500,56,150,IGZX,,SUSAP KPIAK5GRW13    1101041285 N40402240W089424472         +0159600632050056150 IGZX 0000                                 ,S,Simulation application continuation,SUSAP KPIAK5GRW13    2S                            12650N        T00632                                                    ,2,"tch_raw,primary_1_123"
S,USA,P,G,KPLU,RW35,03651,3456,N47055611,W122171420,,00535,0000,53,060,,,SUSAP KPLUK1GRW35    1036513456 N47055611W122171420         +0141000535000053060      0000                                 ,S,Simulation application continuation,SUSAP KPLUK1GRW35    2S                            00061N        T00538                                                    ,1,primary_1_123
S,USA,P,G,KPMP,RW10,03687,1046,N26144538,W080065981,,00018,0000,40,100,,,SUSAP KPMPK7GRW10    1036871046 N26144538W080065981               00018000040100      0000                                 ,S,Simulation application continuation,SUSAP KPMPK7GRW10    2S                            09764N        T00018                                                    ,1,cont#2_1_123
S,USA,P,G,KPMP,RW15,04918,1496,N26151172,W080065168,,00016,0501,39,150,IPMP,,SUSAP KPMPK7GRW15    1049181496 N26151172W080065168         -0020800016050139150 IPMP 0000                                 ,S,Simulation application continuation,SUSAP KPMPK7GRW15    2S                            14265N        T00016                                                    ,4,"lthr_elev_ft,dthr_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPMP,RW24,04001,2396,N26150232,W080062464,,00013,0000,44,150,,,SUSAP KPMPK7GRW24    1040012396 N26150232W080062464         -0021900013000044150      0000                                 ,S,Simulation application continuation,SUSAP KPMPK7GRW24    2S                            23266N        T00018                                                    ,1,cont#2_1_123
S,USA,P,G,KPMP,RW28,03687,2846,N26144077,W080062169,,00012,0185,40,100,,,SUSAP KPMPK7GRW28    1036872846 N26144077W080062169               00012018540100      0000                                 ,S,Simulation application continuation,SUSAP KPMPK7GRW28    2S                            27765N        T00018                                                    ,1,cont#2_1_123
S,USA,P,G,KPMP,RW33,04918,3296,N26143962,W080062451,,00013,0340,53,150,,,SUSAP KPMPK7GRW33    1049183296 N26143962W080062451         -0022000013034053150      0000                                 ,S,Simulation application continuation,SUSAP KPMPK7GRW33    2S                            32266N        T00016                                                    ,1,cont#2_1_123
S,USA,P,G,KPNC,RW35,07201,3546,N36431944,W097055893,,01009,0000,46,100,,,SUSAP KPNCK4GRW35    1072013546 N36431944W097055893         +0278501009000046100      0000                                 ,S,Simulation application continuation,SUSAP KPNCK4GRW35    2S                            35963N        L01009                                                    ,2,"tch_raw,primary_1_123"
S,USA,P,G,KPOE,RW16,04107,1584,N31025856,W093113707,-1200,00328,0194,45,100,,,SUSAP KPOEK4GRW16    1041071584 N31025856W093113707-1200    +0072500328019445100      0000                                 ,S,Simulation application continuation,SUSAP KPOEK4GRW16    2S                            16043Y        L00328                                                    ,2,"primary_1_123,cont#2_1_123"
S,USA,P,G,KPOE,RW34,04107,3384,N31022206,W093112200,+1200,00278,0000,45,100,,,SUSAP KPOEK4GRW34    1041073384 N31022206W093112200+1200    +0057000278000045100      0000                                 ,S,Simulation application continuation,SUSAP KPOEK4GRW34    2S                            34043Y        T00321                                                    ,3,"rwy_grad_pct100,primary_1_123,cont#2_1_123"
S,USA,P,G,KPRX,RW17,06002,1751,N33384135,W095271595,,00541,0000,40,100,,,SUSAP KPRXK4GRW17    1060021751 N33384135W095271595         +0138000541000040100      0000                                 ,S,Simulation application continuation,SUSAP KPRXK4GRW17    2S                            17918N        T00541                                                    ,2,"tch_raw,primary_1_123"
S,USA,P,G,KPRX,RW35,06002,3551,N33374199,W095271493,,00526,0000,40,100,,,SUSAP KPRXK4GRW35    1060023551 N33374199W095271493         +0133600526000040100      0000                                 ,S,Simulation application continuation,SUSAP KPRXK4GRW35    2S                            35918N        T00532                                                    ,2,"tch_raw,primary_1_123"
S,USA,P,G,KPSC,RW12,07704,1207,N46162698,W119074417,,00394,0000,53,150,,,SUSAP KPSCK1GRW12    1077041207 N46162698W119074417         +0098400394000053150      0000                                 ,S,Simulation application continuation,SUSAP KPSCK1GRW12    2S                            13573N        T00401                                                    ,6,"lat_raw,lon_raw,lthr_elev_ft,tch_raw,primary_1_123,cont#2_1_123"
S,USA,P,G,KPSC,RW30,07704,3007,N46153252,W119062764,,00402,0000,54,150,,,SUSAP KPSCK1GRW30    1077043007 N46153252W119062764         +0100800402000054150      0000                                 ,S,Simulation application continuation,SUSAP KPSCK1GRW30    2S                            31575N        T00405                                                    ,4,"lat_raw,lon_raw,dthr_ft,primary_1_123"
S,USA,P,G,KPSF,RW08,05792,0792,N42252844,W073180087,,01189,0000,55,101,,,SUSAP KPSFK6GRW08    1057920792 N42252844W073180087         +0332201189000055101      0000                                 ,S,Simulation application continuation,SUSAP KPSFK6GRW08    2S                            06426N        T01189                                                    ,7,"rwy_length_ft,lat_raw,lon_raw,lthr_elev_ft,rwy_width_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPSF,RW14,03147,1377,N42254532,W073174589,,01172,0000,50,076,,,SUSAP KPSFK6GRW14    1031471377 N42254532W073174589               01172000050076      0000                                 ,S,Simulation application continuation,SUSAP KPSFK6GRW14    2S                            12279N        T01172                                                    ,7,"rwy_length_ft,lat_raw,lon_raw,lthr_elev_ft,rwy_width_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPSF,RW26,05792,2592,N42255328,W073165131,,01132,0000,50,101,IEIF,,SUSAP KPSFK6GRW26    1057922592 N42255328W073165131         +0315101132000050101 IEIF 0000                                 ,S,Simulation application continuation,SUSAP KPSFK6GRW26    2S                            24427N        T01160                                                    ,5,"rwy_length_ft,lon_raw,rwy_width_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPSF,RW32,03147,3178,N42252849,W073171062,,01145,0000,50,076,,,SUSAP KPSFK6GRW32    1031473178 N42252849W073171062               01145000050076      0000                                 ,S,Simulation application continuation,SUSAP KPSFK6GRW32    2S                            30280N        T01171                                                    ,8,"rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,lthr_elev_ft,rwy_width_ft,primary_1_123,cont#2_1_123"
S,USA,P,G,KPSP,RW13R,10000,1303,N33500263,W116304160,,00451,3000,50,150,,,SUSAP KPSPK2GRW13R   1100001303 N33500263W116304160               00451300050150      0000                                 ,S,Simulation application continuation,SUSAP KPSPK2GRW13R   2S                            14339N        T00451                                                    ,2,"tch_raw,primary_1_123"
S,USA,P,G,KRBM,RW04,05702,0388,N34503232,W092181674,,00594,0695,40,075,,,SUSAP KRBMK4GRW04    1057020388 N34503232W092181674               00594069540075      0000                                 ,S,Simulation application continuation,SUSAP KRBMK4GRW04    2S                            03887N        L00594                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,USA,P,G,KRBM,RW22,05702,2188,N34511088,W092173904,,00561,0000,40,075,,,SUSAP KRBMK4GRW22    1057022188 N34511088W092173904               00561000040075      0000                                 ,S,Simulation application continuation,SUSAP KRBMK4GRW22    2S                            21888N        L00561                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,USA,P,G,KRCM,RW01,04206,0071,N38464953,W093481260,,00788,0000,36,075,,,SUSAP KRCMK3GRW01    1042060071 N38464953W093481260         +0207500788000036075      0000                                 ,S,Simulation application continuation,SUSAP KRCMK3GRW01    2S                            00811N        T00794                                                    ,1,primary_1_123
S,USA,P,G,KRCM,RW19,04206,1871,N38473068,W093480511,,00795,0000,40,075,,,SUSAP KRCMK3GRW19    1042061871 N38473068W093480511         +0209700795000040075      0000                                 ,S,Simulation application continuation,SUSAP KRCMK3GRW19    2S                            18811N        T00795                                                    ,1,primary_1_123
S,USA,P,G,KRFI,RW12,03002,1229,N32083607,W094511990,,00434,0000,40,075,,,SUSAP KRFIK4GRW12    1030021229 N32083607W094511990               00434000040075      0000                                 ,S,Simulation application continuation,SUSAP KRFIK4GRW12    2S                            12596N        T00442                                                    ,1,cont#2_1_123
S,USA,P,G,KRFI,RW17,04005,1669,N32085185,W094511060,,00435,0000,40,075,,,SUSAP KRFIK4GRW17    1040051669 N32085185W094511060               00435000040075      0000                                 ,S,Simulation application continuation,SUSAP KRFIK4GRW17    2S                            16999N        T00442                                                    ,2,"rwy_length_ft,primary_1_123"
S,USA,P,G,KRFI,RW30,03002,3029,N32081863,W094505165,,00437,0000,40,075,,,SUSAP KRFIK4GRW30    1030023029 N32081863W094505165               00437000040075      0000                                 ,S,Simulation application continuation,SUSAP KRFIK4GRW30    2S                            30597N        T00442                                                    ,3,"lon_raw,primary_1_123,cont#2_1_123"
S,USA,P,G,KRFI,RW35,04005,3469,N32081282,W094510251,,00440,0000,40,075,,,SUSAP KRFIK4GRW35    1040053469 N32081282W094510251         +0107800440000040075      0000                                 ,S,Simulation application continuation,SUSAP KRFIK4GRW35    2S                            34999N        T00442                                                    ,2,"rwy_length_ft,primary_1_123"
S,USA,P,G,KRGA,RW18,05001,1796,N37381813,W084195970,,00965,0000,40,100,,,SUSAP KRGAK5GRW18    1050011796 N37381813W084195970         +0262300965000040100      0000                                 ,S,Simulation application continuation,SUSAP KRGAK5GRW18    2S                            17462N        T00978                                                    ,1,cont#2_1_123
S,USA,P,G,KRGA,RW36,05001,3596,N37372891,W084195387,,01002,0000,40,100,,,SUSAP KRGAK5GRW36    1050013596 N37372891W084195387         +0273801002000040100      0000                                 ,S,Simulation application continuation,SUSAP KRGAK5GRW36    2S                            35462N        T01002                                                    ,3,"lthr_elev_ft,primary_1_123,cont#2_1_123"
