record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123
S,SAM,P,,SEII,SE,V,ACC,0123900,,V,1,SR,R,A,,S02092800,W079530200,W0030,00018,N,,,,,,,,,,00,SEGU,SE,P,A,GUAYAQUIL,SSAMP SEIISEVACC0123900 V1 SRRA S02092800W079530200W003000018N                          00SEGUSEPAGUAYAQUIL                ,,,SSAMP SEIISEVACC0123900 V2 T  1704001100                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SEII,SE,V,ACC,0128300,,V,1,R,R,A,,S02092800,W079530200,W0030,00018,N,,,,,,,,,,00,SEGU,SE,P,A,GUAYAQUIL,SSAMP SEIISEVACC0128300 V1  RRA S02092800W079530200W003000018N                          00SEGUSEPAGUAYAQUIL                ,,,SSAMP SEIISEVACC0128300 V2 T  1704001100                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SEII,SE,V,INF,0126900,,V,1,,N,A,,S02092800,W079530200,W0030,00018,N,,,,,,,,,,00,,,,,GUAYAQUIL,SSAMP SEIISEVINF0126900 V1   NA S02092800W079530200W003000018N                          00        GUAYAQUIL                ,,,SSAMP SEIISEVINF0126900 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,0126900,,V,0,,N,A,,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO0126900 V0   NA S25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,0552600,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO0552600 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,0664500,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO0664500 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,0664900,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO0664900 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,0885500,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO0885500 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,1002400,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO1002400 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,1009600,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO1009600 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGAS,SG,V,RDO,1139700,,H,0,,N,A,J,S25142793,W057310058,W0150,00290,Y,,,,,,,,,,00,,,,,ASUNCION,SSAMP SGASSGVRDO1139700 H0   NAJS25142793W057310058W015000290Y                          00        ASUNCION                 ,,,,,,,,,,,,,,,
S,SAM,P,,SGCO,SG,V,TWR,0118400,,V,0,,N,A,,S23262700,W057254800,W0160,00249,Y,,,,,,,,,,00,,,,,CONCEPCION,SSAMP SGCOSGVTWR0118400 V0   NA S23262700W057254800W016000249Y                          00        CONCEPCION               ,,,,,,,,,,,,,,,
S,SAM,P,,SGEN,SG,V,INF,0123300,,V,0,S,N,A,,S27131911,W055500608,W0160,00653,Y,,,,,,,,,,00,,,,,ENCARNACION,SSAMP SGENSGVINF0123300 V0S  NA S27131911W055500608W016000653Y                          00        ENCARNACION              ,,,,,,,,,,,,,,,
S,SAM,P,,SGEN,SG,V,INF,0123500,,V,0,SS,N,A,,S27131911,W055500608,W0160,00653,Y,,,,,,,,,,00,,,,,ENCARNACION,SSAMP SGENSGVINF0123500 V0SS NA S27131911W055500608W016000653Y                          00        ENCARNACION              ,,,,,,,,,,,,,,,
S,SAM,P,,SGNB,SG,V,RDO,0123500,,V,0,,N,A,,S25091800,W057333800,W0140,00216,Y,,,,,,,,,,00,,,,,CHACO,SSAMP SGNBSGVRDO0123500 V0   NA S25091800W057333800W014000216Y                          00        CHACO                    ,,,,,,,,,,,,,,,
S,SAM,P,,SGST,SG,V,RDO,0118500,,V,0,SS,N,A,,S22372400,W056380600,W0120,00582,Y,,,,,,,,,,00,,,,,SANTA TERESA,SSAMP SGSTSGVRDO0118500 V0SS NA S22372400W056380600W012000582Y                          00        SANTA TERESA             ,,,,,,,,,,,,,,,
S,SAM,P,,SGST,SG,V,RDO,0130400,,V,0,S,N,A,,S22372400,W056380600,W0120,00582,Y,,,,,,,,,,00,,,,,SANTA TERESA,SSAMP SGSTSGVRDO0130400 V0S  NA S22372400W056380600W012000582Y                          00        SANTA TERESA             ,,,,,,,,,,,,,,,
S,SAM,P,,SKAP,SK,V,APP,0134400,,V,0,,N,A,,N04043384,W073334584,W0086,01235,Y,,,,,,,,,,00,,,,,TORNADO,SSAMP SKAPSKVAPP0134400 V0   NA N04043384W073334584W008601235Y                          00        TORNADO                  ,,,,,,,,,,,,,,,
S,SAM,P,,SKGI,SK,V,APP,0120650,,V,0,S,R,A,,N04420576,W074084900,W0080,08358,Y,,,,,,,,,,00,,,,,BOGOTA,SSAMP SKGISKVAPP0120650 V0 S RA N04420576W074084900W008008358Y                          00        BOGOTA                   ,,,,,,,,,,,,,,,
S,SAM,P,,SKGY,SK,V,APP,0119500,,V,1,,N,A,,N04420576,W074084900,W0080,08358,N,,,,,,,,,,00,,,,,BOGOTA,SSAMP SKGYSKVAPP0119500 V1   NA N04420576W074084900W008008358N                          00        BOGOTA                   ,,,SSAMP SKGYSKVAPP0119500 V2 CENTRAL SECTOR                                                                                  ,,,SSAMP SKGYSKVAPP0119500 V3 T  1711002300                                                                                   ,,,,,,,,,
S,SAM,P,,SKIB,SK,V,APP,0120650,,V,0,S,R,A,,N04420576,W074084900,W0080,08358,Y,,,,,,,,,,00,,,,,BOGOTA,SSAMP SKIBSKVAPP0120650 V0 S RA N04420576W074084900W008008358Y                          00        BOGOTA                   ,,,,,,,,,,,,,,,
S,SAM,P,,SKNA,SK,V,TWR,0118200,,V,1,,R,A,,N02102472,W073471024,W0080,00778,N,,,,,,,,,,00,,,,,EL REFUGIO,SSAMP SKNASKVTWR0118200 V1   RA N02102472W073471024W008000778N                          00        EL REFUGIO               ,,,SSAMP SKNASKVTWR0118200 V2 H  17000R000S                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SKOC,SK,V,TWR,0118400,,V,0,,N,A,,N08185439,W073213031,W0080,03839,Y,,,,,,,,,,00,,,,,AGUAS CLARAS,SSAMP SKOCSKVTWR0118400 V0   NA N08185439W073213031W008003839Y                          00        AGUAS CLARAS             ,,,,,,,,,,,,,,,
S,SAM,P,,SKQU,SK,V,APP,0119050,,V,1,S,N,A,,N04420576,W074084900,W0080,08358,Y,,,,,,,,,,00,,,,,BOGOTA,SSAMP SKQUSKVAPP0119050 V1 S NA N04420576W074084900W008008358Y                          00        BOGOTA                   ,,,SSAMP SKQUSKVAPP0119050 V2 CENTRAL                                                                                         ,,,,,,,,,,,,
S,SAM,P,,SKQU,SK,V,APP,0120300,,V,1,S,N,A,,N05124541,W074530135,W0070,01531,Y,,,,,SKQU,SK,P,A,,00,,,,,BOGOTA,SSAMP SKQUSKVAPP0120300 V1 S NA N05124541W074530135W007001531Y                 SKQUSKPA 00        BOGOTA                   ,,,SSAMP SKQUSKVAPP0120300 V2 N                                                                                               ,,,,,,,,,,,,
S,SAM,P,,SKUL,SK,V,APP,0119100,,V,0,,R,A,,N03323520,W076225409,W0060,03162,Y,,,,,,,,,,00,,,,,CALI,SSAMP SKULSKVAPP0119100 V0   RA N03323520W076225409W006003162Y                          00        CALI                     ,,,,,,,,,,,,,,,
S,SAM,P,,SPQU,SP,V,APP,0118700,,V,0,,R,A,,S16202608,W071341489,W0060,08400,Y,,,,,,,,,,00,,,,,AREQUIPA,SSAMP SPQUSPVAPP0118700 V0   RA S16202608W071341489W006008400Y                          00        AREQUIPA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SPRU,SP,V,RDO,0126900,,V,0,F,N,A,,S08045415,W079063113,W0010,00128,Y,,,,,,,,,,00,,,,,TRUJILLO,SSAMP SPRUSPVRDO0126900 V0F  NA S08045415W079063113W001000128Y                          00        TRUJILLO                 ,,,,,,,,,,,,,,,
S,SAM,P,,SPSO,SP,V,INF,0128200,,V,1,,N,A,,S13444128,W076131348,W0020,00040,N,,,,,,,,,,00,,,,,PISCO,SSAMP SPSOSPVINF0128200 V1   NA S13444128W076131348W002000040N                          00        PISCO                    ,,,SSAMP SPSOSPVINF0128200 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SPTN,SP,V,INF,0126900,,V,1,F,N,A,,S18031184,W070163296,W0050,01538,N,,,,,,,,,,00,,,,,TACNA,SSAMP SPTNSPVINF0126900 V1F  NA S18031184W070163296W005001538N                          00        TACNA                    ,,,SSAMP SPTNSPVINF0126900 V2 N  MON-SUN 1100-0300Z; O/T O/R                                                                  ,,,,,,,,,,,,
S,SAM,P,,SSTE,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SSTESBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SUCM,SU,V,INF,0118300,,V,0,S,N,A,,S33575800,W058193100,W0100,00036,Y,,,,,,,,,,00,,,,,CARMELO,SSAMP SUCMSUVINF0118300 V0S  NA S33575800W058193100W010000036Y                          00        CARMELO                  ,,,,,,,,,,,,,,,
S,SAM,P,,SUPU,SU,V,RMP,0118200,,V,0,,N,A,,S32215100,W058034400,W0110,00164,Y,,,,,,,,,,00,,,,,PAYSANDU APRON,SSAMP SUPUSUVRMP0118200 V0   NA S32215100W058034400W011000164Y                          00        PAYSANDU APRON           ,,,,,,,,,,,,,,,
S,SAM,P,,SYCJ,SY,V,APP,0118300,,V,0,,N,A,,N06295400,W058151736,W0160,00096,Y,,,,,,,,,,00,,,,,TIMEHRI,SSAMP SYCJSYVAPP0118300 V0   NA N06295400W058151736W016000096Y                          00        TIMEHRI                  ,,,,,,,,,,,,,,,
S,SAM,P,,SYCJ,SY,V,TWR,0119400,,V,0,S,N,A,,N06295400,W058151736,W0160,00096,Y,,,,,,,,,,00,,,,,TIMEHRI,SSAMP SYCJSYVTWR0119400 V0 S NA N06295400W058151736W016000096Y                          00        TIMEHRI                  ,,,,,,,,,,,,,,,
S,SAM,P,,SYEC,SY,V,APP,0118300,,V,0,,N,A,,N06295400,W058151736,W0160,00096,Y,,,,,,,,,,00,,,,,TIMEHRI,SSAMP SYECSYVAPP0118300 V0   NA N06295400W058151736W016000096Y                          00        TIMEHRI                  ,,,,,,,,,,,,,,,
S,SPA,P,,AGGH,AG,V,INF,0119100,,V,1,F,N,A,,S08193805,E157154221,E0080,00018,N,,,,,,,,,,00,,,,,MUNDA,SSPAP AGGHAGVINF0119100 V1F  NA S08193805E157154221E008000018N                          00        MUNDA                    ,,,SSPAP AGGHAGVINF0119100 V2 N  BY OPERATIONAL REQUIREMENTS.                                                                 ,,,,,,,,,,,,
S,SPA,P,,AYWK,AY,V,ATI,0128200,T,V,0,,N,A,,S03350290,E143400762,E0040,00015,Y,,,,,,,,,,00,,,,,,SSPAP AYWKAYVATI0128200TV0   NA S03350290E143400762E004000015Y                          00                                 ,,,,,,,,,,,,,,,
S,SPA,P,,NTAA,NT,V,INF,0126700,,V,0,R,N,A,,S17332400,W149364100,E0130,00005,Y,,,,,,,,,,00,NTAA,NT,P,A,TAHITI INFORMATION,SSPAP NTAANTVINF0126700 V0  RNA S17332400W149364100E013000005Y                          00NTAANTPATAHITI INFORMATION       ,,,,,,,,,,,,,,,
S,SPA,P,,NTAA,NT,V,INF,0134700,,V,0,R,N,A,,S17332400,W149364100,E0130,00005,Y,,,,,,,,,,00,NTAA,NT,P,A,TAHITI INFORMATION,SSPAP NTAANTVINF0134700 V0  RNA S17332400W149364100E013000005Y                          00NTAANTPATAHITI INFORMATION       ,,,,,,,,,,,,,,,
S,SPA,P,,NZAS,NZ,V,MUL,0119100,G,V,0,P,N,A,,S43541200,E171474800,E0240,00298,Y,,,,,,,,,,00,,,,,ACTIVATE LIGHT ONLY,SSPAP NZASNZVMUL0119100GV0  PNA S43541200E171474800E024000298Y                          00        ACTIVATE LIGHT ONLY      ,,,,,,,,,,,,,,,
S,SPA,P,,NZFL,NZ,V,MUL,0124100,,V,1,,N,A,,S39534400,E175391200,E0210,00830,N,,,,,,,,,,00,,,,,FLAT HILLS,SSPAP NZFLNZVMUL0124100 V1   NA S39534400E175391200E021000830N                          00        FLAT HILLS               ,,,SSPAP NZFLNZVMUL0124100 V2 N  UNATTENDED                                                                                   ,,,,,,,,,,,,
S,SPA,P,,NZQN,NZ,V,INF,0128900,,V,1,F,N,A,,S45011645,E168442129,E0250,01171,N,,,,,,,,,,00,,,,,QUEENSTOWN,SSPAP NZQNNZVINF0128900 V1F  NA S45011645E168442129E025001171N                          00        QUEENSTOWN               ,,,SSPAP NZQNNZVINF0128900 V2 N  WINTER: 1745-0900Z; SUMMER: 1845-1000Z                                                       ,,,,,,,,,,,,
S,SPA,P,,WABB,WA,V,APP,0118100,,V,1,S,N,A,,S01113100,E136063600,E0020,00038,N,,,,,,,,,,00,,,,,FRANS KAISIEPO,SSPAP WABBWAVAPP0118100 V1 S NA S01113100E136063600E002000038N                          00        FRANS KAISIEPO           ,,,SSPAP WABBWAVAPP0118100 V2 T  012100110017210011000721001100                                                               ,,,,,,,,,,,,
S,SPA,P,,WABB,WA,V,APP,0121200,,V,1,,N,A,,S01113100,E136063600,E0020,00038,N,,,,,,,,,,00,,,,,FRANS KAISIEPO,SSPAP WABBWAVAPP0121200 V1   NA S01113100E136063600E002000038N                          00        FRANS KAISIEPO           ,,,SSPAP WABBWAVAPP0121200 V2 T  012100110017210011000721001100                                                               ,,,,,,,,,,,,
S,SPA,P,,WABB,WA,V,TWR,0121200,,V,1,,N,A,,S01113100,E136063600,E0020,00038,N,,,,,,,,,,00,,,,,FRANS KAISIEPO,SSPAP WABBWAVTWR0121200 V1   NA S01113100E136063600E002000038N                          00        FRANS KAISIEPO           ,,,SSPAP WABBWAVTWR0121200 V2 T  012100110017210011000721001100                                                               ,,,,,,,,,,,,
S,SPA,P,,WAEL,WA,V,RDO,0891800,,H,1,,N,A,J,S00381400,E127300700,E0000,00067,N,,,,,,,,,,00,,,,,LABUHA,SSPAP WAELWAVRDO0891800 H1   NAJS00381400E127300700E000000067N                          00        LABUHA                   ,,,SSPAP WAELWAVRDO0891800 H2 T  012230073017223007300722300730                                                               ,,,,,,,,,,,,
S,SPA,P,,WAGI,WA,V,APP,0122200,,V,1,,N,A,,S02421500,E111401400,E0010,00078,N,,,,,,,,,,00,,,,,ISKANDAR,SSPAP WAGIWAVAPP0122200 V1   NA S02421500E111401400E001000078N                          00        ISKANDAR                 ,,,SSPAP WAGIWAVAPP0122200 V2 T  012300100017230010000723001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WALB,WA,V,RDO,0129700,,V,1,,N,A,,N00334100,E117384200,E0000,00050,N,,,,,,,,,,00,,,,,TANJUNG BARA,SSPAP WALBWAVRDO0129700 V1   NA N00334100E117384200E000000050N                          00        TANJUNG BARA             ,,,SSPAP WALBWAVRDO0129700 V2 N  ON REQUEST.                                                                                  ,,,,,,,,,,,,
S,SPA,P,,WALB,WA,V,RDO,0534000,,H,1,,N,A,3,N00334100,E117384200,E0000,00050,N,,,,,,,,,,00,,,,,TANJUNG BARA,SSPAP WALBWAVRDO0534000 H1   NA3N00334100E117384200E000000050N                          00        TANJUNG BARA             ,,,SSPAP WALBWAVRDO0534000 H2 N  ON REQUEST.                                                                                  ,,,,,,,,,,,,
S,SPA,P,,WAON,WA,V,INF,0122100,,V,1,S,N,A,,S02124600,E115263300,E0000,00187,N,,,,,,,,,,00,,,,,WARUKIN,SSPAP WAONWAVINF0122100 V1S  NA S02124600E115263300E000000187N                          00        WARUKIN                  ,,,SSPAP WAONWAVINF0122100 V2 T  012230093017223009300722300930                                                               ,,,,,,,,,,,,
S,SPA,P,,WAQT,WA,V,RDO,0534000,,H,1,,N,A,J,N02090000,E117260000,W0000,00033,N,,,,,,,,,,00,,,,,BERAU,SSPAP WAQTWAVRDO0534000 H1   NAJN02090000E117260000W000000033N                          00        BERAU                    ,,,SSPAP WAQTWAVRDO0534000 H2 T  012300120017230012000723001200                                                               ,,,,,,,,,,,,
S,SPA,P,,WASI,WA,V,APP,0118800,,V,1,S,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASIWAVAPP0118800 V1 S NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASIWAVAPP0118800 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASI,WA,V,APP,0124200,,V,1,,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASIWAVAPP0124200 V1   NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASIWAVAPP0124200 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASS,WA,V,APP,0118800,,V,1,S,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASSWAVAPP0118800 V1 S NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASSWAVAPP0118800 V2 T  012030100017203010000720301000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASS,WA,V,APP,0124200,,V,1,,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASSWAVAPP0124200 V1   NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASSWAVAPP0124200 V2 T  012030100017203010000720301000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASS,WA,V,TWR,0122800,,V,1,S,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,EDUARD,SSPAP WASSWAVTWR0122800 V1 S NA S00533000E131171300E001000017N                          00        EDUARD                   ,,,SSPAP WASSWAVTWR0122800 V2 T  012030100017203010000720301000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASU,WA,V,APP,0118800,,V,1,S,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASUWAVAPP0118800 V1 S NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASUWAVAPP0118800 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WASU,WA,V,APP,0124200,,V,1,,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WASUWAVAPP0124200 V1   NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WASUWAVAPP0124200 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WAUM,WA,V,APP,0118800,,V,1,S,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WAUMWAVAPP0118800 V1 S NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WAUMWAVAPP0118800 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WAUM,WA,V,APP,0124200,,V,1,,N,A,,S00533000,E131171300,E0010,00017,N,,,,,,,,,,00,,,,,SORONG,SSPAP WAUMWAVAPP0124200 V1   NA S00533000E131171300E001000017N                          00        SORONG                   ,,,SSPAP WAUMWAVAPP0124200 V2 T  012100100017210010000721001000                                                               ,,,,,,,,,,,,
S,SPA,P,,WAYY,WA,V,APP,0121150,,V,1,S,N,A,,S04315200,E136530000,E0030,00104,N,,,,,,,,,,00,,,,,TIMIKA,SSPAP WAYYWAVAPP0121150 V1 S NA S04315200E136530000E003000104N                          00        TIMIKA                   ,,,SSPAP WAYYWAVAPP0121150 V2 T  012030070017203007000720300700                                                               ,,,,,,,,,,,,
S,SPA,P,,WAYY,WA,V,APP,0124500,,V,1,,N,A,,S04315200,E136530000,E0030,00104,N,,,,,,,,,,00,,,,,TIMIKA,SSPAP WAYYWAVAPP0124500 V1   NA S04315200E136530000E003000104N                          00        TIMIKA                   ,,,SSPAP WAYYWAVAPP0124500 V2 T  012030070017203007000720300700                                                               ,,,,,,,,,,,,
S,SPA,P,,WAYY,WA,V,TWR,0119800,,V,1,S,N,A,,S04315200,E136530000,E0030,00104,N,,,,,,,,,,00,,,,,KILANGIN,SSPAP WAYYWAVTWR0119800 V1 S NA S04315200E136530000E003000104N                          00        KILANGIN                 ,,,SSPAP WAYYWAVTWR0119800 V2 T  012030070017203007000720300700                                                               ,,,,,,,,,,,,
S,SPA,P,,WIBL,WI,V,INF,0122250,,V,1,S,N,A,,N00301700,E101552200,E0000,00095,N,,,,,,,,,,00,,,,,SULTAN HAROEN,SSPAP WIBLWIVINF0122250 V1S  NA N00301700E101552200E000000095N                          00        SULTAN HAROEN            ,,,"SSPAP WIBLWIVINF0122250 V2 N  MON-FRI 0100-1000Z, SAT 0100-0500Z, SUN & HOL O/R                                            ",,,,,,,,,,,,
S,SPA,P,,WIPO,WI,V,INF,0123700,,V,1,S,N,A,,S04233800,E104241000,E0000,00348,N,,,,,,,,,,00,,,,,GATOT SOEBROTO,SSPAP WIPOWIVINF0123700 V1S  NA S04233800E104241000E000000348N                          00        GATOT SOEBROTO           ,,,SSPAP WIPOWIVINF0123700 V2 T  1702001230                                                                                   ,,,,,,,,,,,,
S,SPA,P,,WMKN,WM,V,APP,0023532,,U,1,,N,F,,N05225200,E103061100,W0000,00020,N,,,,,,,,,,00,,,,,TERENGGANU,SSPAP WMKNWMVAPP0023532 U1   NF N05225200E103061100W000000020N                          00        TERENGGANU               ,,,SSPAP WMKNWMVAPP0023532 U2 T  012300140017230014000723001400                                                               ,,,,,,,,,,,,
S,SPA,P,,WMKN,WM,V,APP,0123600,,V,1,,N,A,,N05225200,E103061100,W0000,00020,N,,,,,,,,,,00,,,,,TERENGGANU,SSPAP WMKNWMVAPP0123600 V1   NA N05225200E103061100W000000020N                          00        TERENGGANU               ,,,SSPAP WMKNWMVAPP0123600 V2 T  012300140017230014000723001400                                                               ,,,,,,,,,,,,
