record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,USA,D,,,,,DBN,K7,11310,VTL,N32334846,W082494816,,N32334846,W082494816,W0050,00306,1,,398,NAR,DUBLIN,SUSAD        DBN   K7111310VTL  N32334846W082494816    N32334846W082494816W0050003061  398NARDUBLIN                        ,S,Simulation application continuation,SUSAD        DBN   K72S    UN                                             W006400306                                       
S,USA,D,,,,,DBQ,K3,11580,VTHW,N42240529,W090423268,,N42240529,W090423268,E0040,01051,2,,480,NAR,DUBUQUE,SUSAD        DBQ   K3111580VTHW N42240529W090423268    N42240529W090423268E0040010512  480NARDUBUQUE                       ,S,Simulation application continuation,SUSAD        DBQ   K32S    UN                                             W001901051                                       
S,USA,D,,,,,DBS,K1,11690,VTH,N44051987,W112123364,,N44051987,W112123364,E0150,04920,2,,447,NAR,DUBOIS,SUSAD        DBS   K1111690VTH  N44051987W112123364    N44051987W112123364E0150049202  447NARDUBOIS                        ,S,Simulation application continuation,SUSAD        DBS   K12S    UY                                             E011404920                                       
S,USA,D,,,,,DCA,K6,11100,VDLW,N38513403,W077021117,,N38513403,W077021117,W0090,00010,1,,235,NAR,WASHINGTON,SUSAD        DCA   K6111100VDLW N38513403W077021117    N38513403W077021117W0090000101  235NARWASHINGTON                    ,S,Simulation application continuation,SUSAD        DCA   K62S    UN                                             W010700010                                       
S,USA,D,,,,,DCU,K7,11280,DL,,,DCU,N34385393,W086562225,,00590,1,,306,NAR,DECATUR,SUSAD        DCU   K7111280 DL                     DCU N34385393W086562225     005901  306NARDECATUR                       ,S,Simulation application continuation,SUSAD        DCU   K72S    UN                                             W0039                                            
S,USA,D,,,,,DDC,K3,10820,VTLW,N37510202,W100002029,,N37510202,W100002029,E0080,02566,1,,218,NAR,DODGE CITY,SUSAD        DDC   K3110820VTLW N37510202W100002029    N37510202W100002029E0080025661  218NARDODGE CITY                    ,S,Simulation application continuation,SUSAD        DDC   K32S    UN                                             E004702566                                       
S,USA,D,,,,,DDD,K3,11650,DL,,,DDD,N41215868,W091085741,,00543,1,,239,NAR,PORT CITY,SUSAD        DDD   K3111650 DL                     DDD N41215868W091085741     005431  239NARPORT CITY                     ,S,Simulation application continuation,SUSAD        DDD   K32S    UY                                             W0014                                            
S,USA,D,,,,,DDY,K1,11620,VDHW,N43052708,W106163729,,N43052708,W106163729,E0120,05863,2,,440,NAR,MUDDY MOUNTAIN (CASPER),SUSAD        DDY   K1111620VDHW N43052708W106163729    N43052708W106163729E0120058632  440NARMUDDY MOUNTAIN (CASPER)       ,S,Simulation application continuation,SUSAD        DDY   K12S    UN                                             E008605863                                       
S,USA,D,,,,,DEN,K2,11790,VDHW,N39484505,W104393866,,N39484505,W104393866,E0080,05452,3,,444,NAR,DENVER,SUSAD        DEN   K2111790VDHW N39484505W104393866    N39484505W104393866E0080054523  444NARDENVER                        ,S,Simulation application continuation,SUSAD        DEN   K22S    UY                                             E007405452                                       
S,USA,D,,,,,DGD,K3,10940,VTL,N37012449,W092523692,,N37012449,W092523692,E0010,01600,1,,262,NAR,DOGWOOD,SUSAD        DGD   K3110940VTL  N37012449W092523692    N37012449W092523692E0010016001  262NARDOGWOOD                       ,S,Simulation application continuation,SUSAD        DGD   K32S    UY                                             E000001600                                       
S,USA,D,,,,,DHK,K4,10990,TL,,,DHK,N29321302,W098160413,E0050,00728,1,,157,WGE,RANDOLPH,SUSAD        DHK   K4110990 TL                     DHK N29321302W098160413E0050007281  157WGERANDOLPH                      ,S,Simulation application continuation,SUSAD        DHK   K42S    UN                                             E0034                                            
S,USA,D,,,,,DHP,K7,11390,VTH,N25475987,W080205653,,N25475987,W080205653,W0040,00006,2,,484,NAR,DOLPHIN (MIAMI),SUSAD        DHP   K7111390VTH  N25475987W080205653    N25475987W080205653W0040000062  484NARDOLPHIN (MIAMI)               ,S,Simulation application continuation,SUSAD        DHP   K72S    UN                                             W007200006                                       
S,USA,D,,,,,DHT,K4,11200,VTLW,N36052924,W102324071,,N36052924,W102324071,E0120,04020,1,,339,NAR,DALHART,SUSAD        DHT   K4111200VTLW N36052924W102324071    N36052924W102324071E0120040201  339NARDALHART                       ,S,Simulation application continuation,SUSAD        DHT   K42S    UN                                             E006004020                                       
S,USA,D,,,,,DIK,K3,11290,VTHW,N46513614,W102462460,,N46513614,W102462460,E0140,02527,2,,430,NAR,DICKINSON,SUSAD        DIK   K3111290VTHW N46513614W102462460    N46513614W102462460E0140025272  430NARDICKINSON                     ,S,Simulation application continuation,SUSAD        DIK   K32S    UN                                             E006902527                                       
S,USA,D,,,,,DJB,K5,11360,VDH,N41212903,W082094309,,N41212903,W082094309,W0050,00780,2,,425,NAR,DRYER,SUSAD        DJB   K5111360VDH  N41212903W082094309    N41212903W082094309W0050007802  425NARDRYER                         ,S,Simulation application continuation,SUSAD        DJB   K52S    UY                                             W008000780                                       
S,USA,D,,,,,DKK,K6,11620,DH,,,DKK,N42292544,W079162677,,00681,2,,388,NAR,DUNKIRK,SUSAD        DKK   K6111620 DH                     DKK N42292544W079162677     006812  388NARDUNKIRK                       ,S,Simulation application continuation,SUSAD        DKK   K62S    UN                                             W0100                                            
S,USA,D,,,,,DLF,K4,11440,VTHW,N29213921,W100461821,,N29213921,W100461821,E0070,01071,2,,387,WGE,LAUGHLIN (DEL RIO),SUSAD        DLF   K4111440VTHW N29213921W100461821    N29213921W100461821E0070010712  387WGELAUGHLIN (DEL RIO)            ,S,Simulation application continuation,SUSAD        DLF   K42S    UN                                             E004701071                                       
S,USA,D,,,,,DLH,K3,11260,VTHW,N46480779,W092121033,,N46480779,W092121033,E0050,01428,2,,566,NAR,DULUTH,SUSAD        DLH   K3111260VTHW N46480779W092121033    N46480779W092121033E0050014282  566NARDULUTH                        ,S,Simulation application continuation,SUSAD        DLH   K32S    UN                                             W001101428                                       
S,USA,D,,,,,DLL,K5,11700,VTH,N43330301,W089454904,,N43330301,W089454904,E0030,01023,2,,384,NAR,DELLS (BARABOO),SUSAD        DLL   K5111700VTH  N43330301W089454904    N43330301W089454904E0030010232  384NARDELLS (BARABOO)               ,S,Simulation application continuation,SUSAD        DLL   K52S    UY                                             W002701023                                       
S,USA,D,,,,,DLN,K1,11300,VDHW,N45145487,W112324967,,N45145487,W112324967,E0180,05257,2,,429,NAR,DILLON,SUSAD        DLN   K1111300VDHW N45145487W112324967    N45145487W112324967E0180052572  429NARDILLON                        ,S,Simulation application continuation,SUSAD        DLN   K12S    UN                                             E011705257                                       
S,USA,D,,,,,DMA,K2,11760,TL,,,DMA,N32093570,W110525127,E0090,02662,1,,393,WGE,DAVIS-MONTHAN (TUCSON),SUSAD        DMA   K2111760 TL                     DMA N32093570W110525127E0090026621  393WGEDAVIS-MONTHAN (TUCSON)        ,S,Simulation application continuation,SUSAD        DMA   K22S    UN                                             E0091                                            
S,USA,D,,,,,DMN,K2,10860,VTLW,N32163199,W107361980,,N32163199,W107361980,E0120,04210,1,,375,NAR,DEMING,SUSAD        DMN   K2110860VTLW N32163199W107361980    N32163199W107361980E0120042101  375NARDEMING                        ,S,Simulation application continuation,SUSAD        DMN   K22S    UN                                             E008004210                                       
S,USA,D,,,,,DNJ,K1,11620,VDHW,N44460161,W116122256,,N44460161,W116122256,E0190,07332,2,,440,NAR,DONNELLY (MC CALL),SUSAD        DNJ   K1111620VDHW N44460161W116122256    N44460161W116122256E0190073322  440NARDONNELLY (MC CALL)            ,S,Simulation application continuation,SUSAD        DNJ   K12S    UN                                             E012907332                                       
S,USA,D,,,,,DNV,K5,11100,TL,,,DNV,N40173756,W087332614,E0020,00699,1,,230,NAR,DANVILLE,SUSAD        DNV   K5111100 TL                     DNV N40173756W087332614E0020006991  230NARDANVILLE                      ,S,Simulation application continuation,SUSAD        DNV   K52S    UN                                             W0040                                            
S,USA,D,,,,,DNW,K1,11720,VDH,N43494180,W110200771,,N43494180,W110200771,E0150,07730,2,,579,NAR,DUNOIR,SUSAD        DNW   K1111720VDH  N43494180W110200771    N43494180W110200771E0150077302  579NARDUNOIR                        ,S,Simulation application continuation,SUSAD        DNW   K12S    UY                                             E010607730                                       
S,USA,D,,,,,DNY,K6,11210,VDLW,N42104181,W074572499,,N42104181,W074572499,W0110,02560,1,,213,NAR,DELANCEY,SUSAD        DNY   K6111210VDLW N42104181W074572499    N42104181W074572499W0110025601  213NARDELANCEY                      ,S,Simulation application continuation,SUSAD        DNY   K62S    UN                                             W012302560                                       
S,USA,D,,,,,DOB,K7,11300,TT,,,DOB,N33545275,W084302632,W0030,01009,0,,266,NAR,DOBBINS (MARIETTA),SUSAD        DOB   K7111300 TT                     DOB N33545275W084302632W0030010090  266NARDOBBINS (MARIETTA)            ,S,Simulation application continuation,SUSAD        DOB   K72S    UY                                             W0055                                            
S,USA,D,,,,,DOV,K6,11000,TT,,,DOV,N39075664,W075280267,W0120,00017,0,,215,WGE,DOVER,SUSAD        DOV   K6111000 TT                     DOV N39075664W075280267W0120000170  215WGEDOVER                         ,S,Simulation application continuation,SUSAD        DOV   K62S    UN                                             W0116                                            
S,USA,D,,,,,DPA,K5,11455,VDLW,N41532534,W088210064,,N41532534,W088210064,E0020,00802,1,,577,NAR,DUPAGE (CHICAGO/WEST CHICAGO),SUSAD        DPA   K5111455VDLW N41532534W088210064    N41532534W088210064E0020008021  577NARDUPAGE (CHICAGO/WEST CHICAGO) ,S,Simulation application continuation,SUSAD        DPA   K52S    UN                                             W003600802                                       
S,USA,D,,,,,DPK,K6,11770,VDLA,N40473036,W073181324,,N40473036,W073181324,W0120,00117,1,,405,NAR,DEER PARK,SUSAD        DPK   K6111770VDLA N40473036W073181324    N40473036W073181324W0120001171  405NARDEER PARK                     ,S,Simulation application continuation,SUSAD        DPK   K62S    UN                                             W012800117                                       
S,USA,D,,,,,DPR,K3,11680,VDHW,N45044143,W101425426,,N45044143,W101425426,E0100,02501,2,,457,NAR,DUPREE,SUSAD        DPR   K3111680VDHW N45044143W101425426    N45044143W101425426E0100025012  457NARDUPREE                        ,S,Simulation application continuation,SUSAD        DPR   K32S    UN                                             E006102501                                       
S,USA,D,,,,,DQN,K5,11450,VDL,N40005920,W084234883,,N40005920,W084234883,W0010,00989,1,,238,NAR,DAYTON,SUSAD        DQN   K5111450VDL  N40005920W084234883    N40005920W084234883W0010009891  238NARDAYTON                        ,S,Simulation application continuation,SUSAD        DQN   K52S    UN                                             W006300989                                       
